Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;0
20;0;0
30;0;1
40;0;0
50;0;3
60;0;3
70;0;2
80;0;2
90;0;2
100;0;3
110;0;5
120;0;5
130;0;3
140;0;2
150;0;2
160;0;2
170;0;2
180;0;5
190;0;0
200;0;3
210;0;3
220;0;2
230;0;3
240;0;2
250;0;3
260;0;3
270;0;4
280;0;3
290;0;4
300;0;3
310;0;2
320;0;1
330;0;3
340;0;4
350;0;1
360;0;5
370;0;6
380;0;2
390;0;3
400;0;2
410;0;4
420;0;0
430;0;2
440;0;3
450;0;2
460;0;5
470;0;4
480;0;3
490;0;2
500;0;8
510;0;5
520;0;3
530;0;5
540;0;4
550;0;2
560;0;1
570;0;5
580;0;8
590;0;2
600;0;4
610;0;3
620;0;2
630;0;5
640;0;10
650;0;5
660;0;1
670;0;1
680;0;3
690;0;3
700;0;1
710;0;6
720;0;6
730;0;7
740;0;3
750;0;4
760;0;6
770;0;2
780;0;4
790;0;7
800;0;2
810;0;3
820;0;4
830;0;7
840;0;3
850;0;2
860;0;3
870;0;4
880;0;3
890;0;3
900;0;2
910;0;9
920;0;4
930;0;1
940;0;8
950;0;2
960;0;4
970;0;7
980;0;3
990;0;5
1000;0;5
1010;0;4
1020;0;4
1030;0;3
1040;0;5
1050;0;5
1060;0;3
1070;0;3
1080;0;4
1090;0;0
1100;0;5
1110;0;4
1120;0;6
1130;0;2
1140;0;5
1150;0;3
1160;0;2
1170;0;5
1180;0;1
1190;0;6
1200;0;3
1210;0;4
1220;0;6
1230;0;3
1240;0;6
1250;0;4
1260;0;4
1270;0;0
1280;0;2
1290;0;7
1300;0;1
1310;0;0
1320;0;4
1330;0;3
1340;0;4
1350;0;8
1360;0;3
1370;0;3
1380;0;3
1390;0;4
1400;0;4
1410;0;3
1420;0;6
1430;0;2
1440;0;1
1450;0;3
1460;0;4
1470;0;0
1480;0;7
1490;0;1
1500;0;7
1510;0;3
1520;0;4
1530;0;4
1540;0;3
1550;0;5
1560;0;5
1570;0;2
1580;0;1
1590;0;2
1600;0;1
1610;0;6
1620;0;7
1630;0;4
1640;0;0
1650;0;3
1660;0;6
1670;0;5
1680;0;1
