Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;0
20;0;0
30;0;1
40;0;0
50;0;0
60;0;1
70;0;4
80;0;2
90;0;3
100;0;3
110;0;7
120;0;6
130;0;6
140;0;4
150;0;3
160;0;7
170;0;8
180;0;8
190;0;5
200;0;8
210;0;11
220;0;10
230;0;9
240;0;12
250;0;6
260;0;5
270;0;7
280;0;14
290;0;11
300;0;11
310;0;12
320;0;6
330;0;6
340;0;8
350;0;13
360;0;12
370;0;12
380;0;3
390;0;10
400;0;8
410;0;8
420;0;5
430;0;7
440;0;8
450;0;4
460;0;5
470;0;11
480;0;3
490;0;6
500;0;7
510;0;5
520;0;8
530;0;12
540;0;6
550;0;12
560;0;9
570;0;6
580;0;17
590;0;7
600;0;16
610;0;7
620;0;6
630;0;3
640;0;10
650;0;9
660;0;10
670;0;10
680;0;8
690;0;4
700;0;6
710;0;10
720;0;7
730;0;6
740;0;7
750;0;8
760;0;16
770;0;10
780;0;7
790;0;5
800;0;7
810;0;4
820;0;10
830;0;7
840;0;9
850;0;8
860;0;5
870;0;7
880;0;13
890;0;11
900;0;16
910;0;7
920;0;10
930;0;8
940;0;10
950;1;10
960;0;10
970;0;13
980;0;7
990;1;11
1000;0;12
1010;0;14
1020;0;11
1030;0;8
1040;1;6
1050;0;14
1060;0;10
1070;0;8
1080;1;9
1090;0;9
1100;0;10
1110;0;10
1120;0;13
1130;0;5
1140;0;11
1150;0;9
1160;0;4
1170;0;8
1180;0;7
1190;0;10
1200;0;5
1210;0;9
1220;0;5
1230;0;9
1240;0;9
1250;0;9
1260;0;12
1270;0;11
1280;0;15
1290;0;6
1300;0;9
1310;0;4
1320;0;17
1330;0;9
1340;0;6
1350;0;16
1360;0;12
1370;0;9
1380;0;10
1390;0;7
1400;0;7
1410;0;7
1420;0;7
1430;0;10
1440;0;9
1450;0;3
1460;0;15
1470;0;7
1480;0;9
1490;0;7
1500;0;14
1510;0;8
1520;0;11
1530;0;13
1540;0;7
1550;0;9
1560;0;11
1570;0;13
1580;0;6
1590;0;12
1600;1;8
1610;0;13
1620;1;10
1630;1;10
1640;0;9
1650;0;7
1660;0;5
1670;0;12
1680;0;10
