Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;0
20;0;0
30;0;1
40;0;0
50;0;2
60;0;2
70;0;1
80;0;2
90;0;0
100;0;3
110;0;3
120;0;1
130;0;1
140;0;3
150;0;0
160;0;4
170;0;0
180;0;2
190;0;2
200;0;3
210;0;0
220;0;1
230;0;1
240;0;1
250;0;2
260;0;2
270;0;0
280;0;1
290;0;2
300;0;5
310;0;2
320;0;2
330;0;5
340;0;1
350;0;3
360;0;3
370;0;0
380;0;0
390;0;3
400;0;2
410;0;4
420;0;1
430;0;3
440;0;1
450;0;3
460;0;3
470;0;2
480;0;8
490;0;7
500;0;5
510;0;6
520;0;4
530;0;4
540;0;3
550;0;3
560;0;3
570;0;2
580;0;6
590;0;3
600;0;3
610;0;4
620;0;1
630;0;3
640;0;2
650;0;4
660;0;1
670;0;2
680;0;1
690;0;3
700;0;3
710;0;1
720;0;2
730;0;2
740;0;2
750;0;4
760;0;3
770;0;2
780;0;4
790;0;6
800;0;4
810;0;5
820;0;2
830;0;3
840;0;6
850;0;6
860;0;3
870;0;6
880;0;7
890;0;2
900;0;3
910;0;1
920;0;2
930;0;2
940;0;3
950;0;2
960;0;1
970;0;2
980;0;2
990;0;2
1000;0;1
1010;0;2
1020;0;1
1030;0;3
1040;0;2
1050;0;5
1060;0;2
1070;0;1
1080;0;1
1090;0;5
1100;0;3
1110;0;4
1120;0;3
1130;0;5
1140;0;4
1150;0;1
1160;0;0
1170;0;2
1180;0;1
1190;0;2
1200;0;4
1210;0;2
1220;0;2
1230;0;3
1240;0;3
1250;0;5
1260;0;1
1270;0;2
1280;0;7
1290;0;0
1300;0;2
1310;0;3
1320;0;3
1330;0;3
1340;0;3
1350;0;4
1360;0;1
1370;0;1
1380;0;1
1390;0;5
1400;0;6
1410;0;4
1420;0;3
1430;0;0
1440;0;5
1450;0;5
1460;0;3
1470;0;7
1480;0;0
1490;0;3
1500;0;2
1510;0;9
1520;0;2
1530;0;3
1540;0;4
1550;0;2
1560;0;1
1570;0;3
1580;0;5
1590;0;2
1600;0;2
1610;0;3
1620;0;2
1630;0;3
1640;0;2
1650;0;2
1660;0;2
1670;0;3
1680;0;7
