Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;1
20;0;0
30;0;2
40;0;2
50;0;5
60;0;3
70;0;4
80;0;0
90;0;2
100;0;3
110;0;4
120;0;2
130;0;3
140;0;3
150;0;1
160;0;4
170;0;6
180;0;5
190;0;7
200;0;5
210;0;3
220;0;2
230;0;5
240;0;7
250;0;8
260;0;7
270;0;7
280;0;10
290;0;9
300;0;8
310;0;17
320;0;9
330;0;12
340;0;8
350;0;9
360;0;6
370;0;7
380;0;10
390;0;12
400;0;13
410;0;9
420;1;13
430;1;6
440;1;15
450;1;16
460;1;11
470;1;11
480;1;12
490;1;16
500;1;14
510;1;9
520;1;10
530;1;13
540;1;11
550;1;7
560;1;10
570;1;14
580;1;16
590;1;12
600;1;10
610;1;15
620;1;16
630;1;17
640;1;2
650;1;15
660;1;12
670;1;12
680;1;11
690;1;8
700;1;10
710;1;24
720;1;9
730;1;10
740;1;14
750;1;8
760;1;8
770;1;13
780;1;9
790;1;12
800;1;8
810;1;14
820;0;12
830;1;5
840;0;12
850;1;11
860;0;5
870;0;8
880;1;11
890;1;7
900;1;6
910;1;8
920;1;14
930;1;14
940;1;18
950;1;10
960;1;16
970;1;9
980;1;15
990;1;12
1000;1;7
1010;1;10
1020;1;16
1030;1;6
1040;1;10
1050;1;15
1060;1;6
1070;1;12
1080;1;15
1090;1;6
1100;1;12
1110;1;12
1120;1;10
1130;1;19
1140;1;17
1150;1;11
1160;1;15
1170;1;11
1180;1;11
1190;1;14
1200;1;11
1210;1;13
1220;1;8
1230;1;10
1240;1;3
1250;1;9
1260;1;11
1270;0;12
1280;1;10
1290;1;11
1300;1;7
1310;1;11
1320;1;10
1330;1;12
1340;1;11
1350;1;12
1360;1;21
1370;1;10
1380;1;14
1390;1;10
1400;1;12
1410;1;8
1420;1;13
1430;1;4
1440;1;13
1450;1;10
1460;1;11
1470;1;15
1480;1;10
1490;1;9
1500;1;11
1510;1;10
1520;1;13
1530;1;14
1540;1;10
1550;1;13
1560;1;12
1570;1;17
1580;1;15
1590;1;6
1600;1;9
1610;1;9
1620;1;14
1630;1;13
1640;1;11
1650;1;17
1660;1;8
1670;1;7
1680;1;16
