Year;SelfSacrifice;NbHeroes
1690;0;7
1700;0;8
1710;0;4
1720;0;5
1730;0;6
1740;0;4
1750;0;7
1760;0;5
1770;0;9
1780;0;7
1790;0;7
1800;0;7
1810;0;3
1820;0;3
1830;0;7
1840;0;1
1850;0;10
1860;0;6
1870;0;7
1880;0;5
1890;0;3
1900;0;9
1910;0;5
1920;0;7
1930;0;6
1940;0;7
1950;0;10
1960;0;3
1970;0;10
1980;0;4
1990;0;4
2000;0;6
2010;0;3
2020;0;11
2030;0;10
2040;0;5
2050;0;7
2060;0;9
2070;0;8
2080;0;12
2090;0;10
2100;0;6
2110;0;12
2120;0;7
2130;0;4
2140;0;8
2150;0;10
2160;0;9
2170;0;12
2180;0;2
2190;0;7
2200;0;10
2210;0;8
2220;0;3
2230;0;3
2240;0;10
2250;0;4
2260;0;9
2270;0;6
2280;0;6
2290;0;12
2300;0;10
2310;0;3
2320;0;5
2330;0;6
2340;0;14
2350;0;9
2360;0;9
2370;0;9
2380;0;6
2390;0;5
2400;0;8
2410;0;9
2420;0;7
2430;0;12
2440;0;6
2450;0;9
2460;0;4
2470;0;5
2480;0;7
2490;0;5
2500;0;6
2510;0;6
2520;0;7
2530;0;7
2540;0;7
2550;0;9
2560;0;18
2570;0;5
2580;0;8
2590;0;4
2600;0;10
2610;0;7
2620;0;3
2630;0;10
2640;0;3
2650;0;5
2660;0;10
2670;0;6
2680;0;11
2690;0;8
2700;0;6
2710;0;8
2720;0;10
2730;0;5
2740;0;9
2750;0;6
2760;0;4
2770;0;11
2780;0;11
2790;0;4
2800;0;4
2810;0;5
2820;0;5
2830;0;4
2840;0;5
2850;0;7
2860;0;4
2870;0;6
2880;0;7
2890;0;7
2900;0;7
2910;0;4
2920;0;6
2930;0;13
2940;0;6
2950;0;5
2960;0;3
2970;0;3
2980;0;12
2990;0;7
3000;0;5
3010;0;8
3020;0;6
3030;0;10
3040;0;8
3050;0;7
3060;0;8
3070;0;6
3080;0;12
3090;0;5
3100;0;8
3110;0;3
3120;0;4
3130;0;3
3140;0;3
3150;0;8
3160;0;4
3170;0;3
3180;0;6
3190;0;5
3200;0;5
3210;0;8
3220;0;6
3230;0;6
3240;0;6
3250;0;10
3260;0;2
3270;0;7
3280;0;13
3290;0;10
3300;0;5
3310;0;5
3320;0;5
3330;0;7
3340;0;10
3350;0;10
3360;0;7
3370;0;6
3380;0;5
3390;0;8
3400;0;9
3410;0;3
3420;0;7
3430;0;8
3440;0;3
3450;0;8
3460;0;7
3470;0;11
3480;0;6
3490;0;5
3500;0;6
3510;0;5
3520;0;6
3530;0;9
3540;0;4
3550;0;4
3560;0;5
3570;0;6
3580;0;9
3590;0;7
3600;0;5
3610;0;9
3620;0;7
3630;0;5
3640;0;5
3650;0;6
3660;0;3
3670;0;8
3680;0;4
3690;0;3
3700;0;8
3710;0;8
3720;0;6
3730;0;6
3740;0;2
3750;0;1
3760;0;6
3770;0;4
3780;0;8
3790;0;10
3800;0;7
3810;0;6
3820;0;7
3830;0;3
3840;0;8
3850;0;5
3860;0;4
3870;0;9
3880;0;5
3890;0;6
3900;0;2
3910;0;7
3920;0;1
3930;0;5
3940;0;6
3950;0;8
3960;0;4
3970;0;4
3980;0;6
3990;0;6
4000;0;7
4010;0;9
4020;0;5
4030;0;7
4040;0;4
4050;0;9
4060;0;6
4070;0;4
4080;0;5
4090;0;11
4100;0;9
4110;0;9
4120;0;7
4130;0;7
4140;0;8
4150;0;4
4160;0;5
4170;0;11
4180;0;13
4190;0;7
4200;0;5
4210;0;9
4220;0;8
4230;0;11
4240;0;7
4250;0;12
4260;0;9
4270;0;12
4280;0;10
4290;0;8
4300;0;4
4310;0;8
4320;0;11
4330;0;7
4340;0;5
4350;0;9
4360;0;8
4370;0;3
4380;0;2
4390;0;8
4400;0;4
4410;0;3
4420;0;6
4430;0;7
4440;0;6
4450;0;7
4460;0;6
4470;0;4
4480;0;6
4490;0;11
4500;0;7
4510;0;3
4520;0;5
4530;0;6
4540;0;7
4550;0;4
4560;0;6
4570;0;4
4580;0;9
4590;0;5
4600;0;2
4610;0;8
4620;0;7
4630;0;7
4640;0;6
4650;0;6
4660;0;7
4670;0;9
4680;0;6
4690;0;4
4700;0;11
4710;0;4
4720;0;10
4730;0;8
4740;0;8
4750;0;3
4760;0;1
4770;0;8
4780;0;6
4790;0;7
4800;0;6
4810;0;7
4820;0;5
4830;0;4
4840;0;8
4850;0;2
4860;0;4
4870;0;7
4880;0;4
4890;0;2
4900;0;7
4910;0;5
4920;0;2
4930;0;8
4940;0;6
4950;0;7
4960;0;10
4970;0;9
4980;0;6
4990;0;7
5000;0;10
5010;0;14
5020;0;10
5030;0;6
5040;0;7
5050;0;7
5060;0;4
5070;0;9
5080;0;3
5090;0;13
5100;0;11
5110;0;9
5120;0;3
5130;0;11
5140;0;4
5150;0;5
5160;0;2
5170;0;5
5180;0;6
5190;0;7
5200;0;5
5210;0;2
5220;0;10
5230;0;10
5240;0;4
5250;0;6
5260;0;5
5270;0;6
5280;0;5
5290;0;12
5300;0;11
5310;0;3
5320;0;6
5330;0;9
5340;0;11
5350;0;4
5360;0;6
5370;0;5
5380;0;9
5390;0;7
5400;0;11
5410;0;7
5420;0;7
5430;0;3
5440;0;7
5450;0;6
5460;0;5
5470;0;9
5480;0;6
5490;0;4
5500;0;5
5510;0;6
5520;0;4
5530;0;8
5540;0;11
5550;0;3
5560;0;3
5570;0;9
5580;0;6
5590;0;7
5600;0;6
5610;0;2
5620;0;3
5630;0;8
5640;0;3
5650;0;7
5660;0;7
5670;0;2
5680;0;5
5690;0;5
5700;0;7
5710;0;5
5720;0;6
5730;0;6
5740;0;7
5750;0;7
5760;0;3
5770;0;10
5780;0;12
5790;0;7
5800;0;7
5810;0;6
5820;0;8
5830;0;4
5840;0;7
5850;0;10
5860;0;9
5870;0;5
5880;0;5
5890;0;8
5900;0;14
5910;0;1
5920;0;4
5930;0;11
5940;0;5
5950;0;4
5960;0;4
5970;0;7
5980;0;7
5990;0;5
6000;0;3
6010;0;1
6020;0;5
6030;0;7
6040;0;8
6050;0;4
6060;0;5
6070;0;1
6080;0;4
6090;0;6
6100;0;7
6110;0;8
6120;0;8
6130;0;10
6140;0;5
6150;0;7
6160;0;7
6170;0;7
6180;0;7
6190;0;5
6200;0;4
6210;0;10
6220;0;8
6230;0;1
6240;0;12
6250;0;7
6260;0;6
6270;0;3
6280;0;8
6290;0;9
6300;0;5
6310;0;4
6320;0;8
6330;0;4
6340;0;4
6350;0;5
6360;0;8
6370;0;11
6380;0;1
6390;0;6
6400;0;7
6410;0;4
6420;0;4
6430;0;5
6440;0;6
6450;0;4
6460;0;8
6470;0;7
6480;0;10
6490;0;12
6500;0;6
6510;0;2
6520;0;11
6530;0;5
6540;0;3
6550;0;4
6560;0;9
6570;0;7
6580;0;4
6590;0;12
6600;0;6
6610;0;3
6620;0;4
6630;0;8
6640;0;8
6650;0;9
6660;0;6
6670;0;8
6680;0;7
6690;0;2
6700;0;7
6710;0;5
6720;0;6
6730;0;4
6740;0;3
6750;0;5
6760;0;6
6770;0;10
6780;0;7
6790;0;7
6800;0;8
6810;0;9
6820;0;10
6830;0;7
6840;0;2
6850;0;5
6860;0;9
6870;0;4
6880;0;11
6890;0;11
6900;0;14
6910;0;5
6920;0;16
6930;0;6
6940;0;9
6950;0;5
6960;0;6
6970;0;5
6980;0;8
6990;0;5
7000;0;3
7010;0;10
7020;0;6
7030;0;5
7040;0;7
7050;0;4
7060;0;7
7070;0;8
7080;0;4
7090;0;9
7100;0;3
7110;0;3
7120;0;6
7130;0;4
7140;0;2
7150;0;3
7160;0;5
7170;0;9
7180;0;7
7190;0;8
7200;0;13
7210;0;7
7220;0;4
7230;0;4
7240;0;6
7250;0;6
7260;0;10
7270;0;8
7280;0;7
7290;0;3
7300;0;12
7310;0;7
7320;0;5
7330;0;6
7340;0;6
7350;0;3
7360;0;4
7370;0;3
7380;0;8
7390;0;5
7400;0;10
7410;0;10
7420;0;3
7430;0;5
7440;0;4
7450;0;5
7460;0;8
7470;0;4
7480;0;1
7490;0;4
7500;0;3
7510;0;3
7520;0;4
7530;0;4
7540;0;4
7550;0;3
7560;0;4
7570;0;7
7580;0;5
7590;0;5
7600;0;5
7610;0;5
7620;0;9
7630;0;13
7640;0;5
7650;0;8
7660;0;6
7670;0;5
7680;0;6
7690;0;9
7700;0;2
7710;0;3
7720;0;3
7730;0;10
7740;0;7
7750;0;8
7760;0;5
7770;0;6
7780;0;7
7790;0;6
7800;0;4
7810;0;10
7820;0;5
7830;0;5
7840;0;6
7850;0;5
7860;0;7
7870;0;7
7880;0;6
7890;0;8
7900;0;8
7910;0;5
7920;0;4
7930;0;6
7940;0;6
7950;0;5
7960;0;10
7970;0;4
7980;0;7
7990;0;5
8000;0;6
8010;0;2
8020;0;10
8030;0;4
8040;0;8
8050;0;5
8060;0;4
8070;0;4
8080;0;3
8090;0;5
8100;0;9
8110;0;10
8120;0;4
8130;0;8
8140;0;8
8150;0;6
8160;0;7
8170;0;7
8180;0;3
8190;0;1
8200;0;6
8210;0;5
8220;0;7
8230;0;5
8240;0;5
8250;0;4
8260;0;6
8270;0;7
8280;0;6
8290;0;6
8300;0;9
8310;0;6
8320;0;3
8330;0;8
8340;0;3
8350;0;6
8360;0;4
8370;0;6
8380;0;3
8390;0;5
8400;0;5
8410;0;5
8420;0;3
8430;0;6
8440;0;5
8450;0;4
8460;0;3
8470;0;2
8480;0;8
8490;0;4
8500;0;4
8510;0;4
8520;0;2
8530;0;6
8540;0;5
8550;0;7
8560;0;3
8570;0;6
8580;0;2
8590;0;4
8600;0;3
8610;0;4
8620;0;3
8630;0;4
8640;0;3
8650;0;4
8660;0;3
8670;0;4
8680;0;2
8690;0;6
8700;0;3
8710;0;9
8720;0;8
8730;0;5
8740;0;8
8750;0;5
8760;0;2
8770;0;11
8780;0;5
8790;0;9
8800;0;5
8810;0;7
8820;0;12
8830;0;7
8840;0;5
8850;0;10
8860;0;7
8870;0;5
8880;0;16
8890;0;10
8900;0;7
8910;0;8
8920;0;3
8930;0;11
8940;0;5
8950;0;11
8960;0;3
8970;0;7
8980;0;14
8990;0;3
9000;0;4
9010;0;9
9020;0;5
9030;0;4
9040;0;3
9050;0;2
9060;0;13
9070;0;5
9080;0;10
9090;0;1
9100;0;7
9110;0;6
9120;0;13
9130;0;3
9140;0;6
9150;0;9
9160;0;1
9170;0;13
9180;0;6
9190;0;8
9200;0;9
9210;0;6
9220;0;2
9230;0;4
9240;0;7
9250;0;8
9260;0;6
9270;0;5
9280;0;4
9290;0;3
9300;0;8
9310;0;9
9320;0;9
9330;0;5
9340;0;3
9350;0;2
9360;0;4
9370;0;3
9380;0;6
9390;0;6
9400;0;6
9410;0;2
9420;0;2
9430;0;3
9440;0;5
9450;0;3
9460;0;3
9470;0;8
9480;0;3
9490;0;4
9500;0;4
9510;0;8
9520;0;4
9530;0;11
9540;0;8
9550;0;2
9560;0;3
9570;0;6
9580;0;2
9590;0;5
9600;0;5
9610;0;5
9620;0;5
9630;0;4
9640;0;2
9650;0;3
9660;0;3
9670;0;11
9680;0;3
9690;0;8
9700;0;4
9710;0;6
9720;0;4
9730;0;10
9740;0;7
9750;0;7
9760;0;8
9770;0;4
9780;0;12
9790;0;4
9800;0;6
9810;0;6
9820;0;7
9830;0;3
9840;0;6
9850;0;4
9860;0;5
9870;0;6
9880;0;4
9890;0;6
9900;0;7
9910;0;6
9920;0;10
9930;0;4
9940;0;8
9950;0;7
9960;0;4
9970;0;9
9980;0;6
9990;0;6
