Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;0
20;0;1
30;0;2
40;0;3
50;0;1
60;0;0
70;0;3
80;0;4
90;0;4
100;0;3
110;0;3
120;0;4
130;0;7
140;0;4
150;0;6
160;0;7
170;0;6
180;0;4
190;0;6
200;0;4
210;0;5
220;0;5
230;0;8
240;0;4
250;0;3
260;0;5
270;0;11
280;0;8
290;0;10
300;0;9
310;0;6
320;0;7
330;0;10
340;0;14
350;0;7
360;0;10
370;0;13
380;0;14
390;0;5
400;0;8
410;0;7
420;0;8
430;0;8
440;0;7
450;0;11
460;0;4
470;0;10
480;0;9
490;0;11
500;0;13
510;0;11
520;0;8
530;0;8
540;0;12
550;0;5
560;0;7
570;0;10
580;1;11
590;1;12
600;1;12
610;0;13
620;0;8
630;0;9
640;0;11
650;1;9
660;1;11
670;1;16
680;1;15
690;1;17
700;1;17
710;1;15
720;1;7
730;1;11
740;1;10
750;1;10
760;1;8
770;1;11
780;1;11
790;1;12
800;1;14
810;1;14
820;1;20
830;1;18
840;1;12
850;1;11
860;1;27
870;1;17
880;1;14
890;1;13
900;1;9
910;1;12
920;1;13
930;1;15
940;1;12
950;1;20
960;1;10
970;1;14
980;1;13
990;1;19
1000;1;13
1010;1;19
1020;1;7
1030;1;13
1040;1;9
1050;1;18
1060;1;14
1070;1;12
1080;1;17
1090;1;19
1100;1;11
1110;1;14
1120;1;12
1130;1;18
1140;1;15
1150;1;15
1160;1;13
1170;1;10
1180;1;12
1190;1;14
1200;1;11
1210;1;13
1220;1;12
1230;1;12
1240;1;13
1250;1;13
1260;1;12
1270;1;8
1280;1;25
1290;1;22
1300;1;9
1310;1;11
1320;1;17
1330;1;12
1340;1;13
1350;1;12
1360;1;12
1370;1;15
1380;1;12
1390;1;9
1400;1;15
1410;1;17
1420;1;13
1430;1;20
1440;1;16
1450;1;15
1460;1;14
1470;1;17
1480;1;16
1490;1;13
1500;1;15
1510;1;9
1520;1;12
1530;1;22
1540;1;16
1550;1;15
1560;1;16
1570;1;16
1580;1;12
1590;1;21
1600;1;12
1610;1;14
1620;1;24
1630;1;21
1640;1;15
1650;1;15
1660;1;13
1670;1;13
1680;1;12
