Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;2
20;0;3
30;0;1
40;0;1
50;0;0
60;0;0
70;0;4
80;0;4
90;0;4
100;0;7
110;0;4
120;0;4
130;0;4
140;0;5
150;0;5
160;0;6
170;0;8
180;0;3
190;0;5
200;0;7
210;0;3
220;0;10
230;0;3
240;0;6
250;0;4
260;0;9
270;0;7
280;0;4
290;0;3
300;0;9
310;0;4
320;0;5
330;0;4
340;0;6
350;0;3
360;0;8
370;0;6
380;0;6
390;0;4
400;0;6
410;0;5
420;0;4
430;0;3
440;0;5
450;0;4
460;0;7
470;0;8
480;0;4
490;0;5
500;0;3
510;0;5
520;0;5
530;0;9
540;0;12
550;0;4
560;0;10
570;0;7
580;0;7
590;0;8
600;0;9
610;0;7
620;0;6
630;0;9
640;0;4
650;0;10
660;0;7
670;0;7
680;0;7
690;0;5
700;0;6
710;0;3
720;0;4
730;0;10
740;0;5
750;0;8
760;0;5
770;0;8
780;0;5
790;0;8
800;0;8
810;0;6
820;0;3
830;0;11
840;0;8
850;0;6
860;0;10
870;0;7
880;0;7
890;0;5
900;0;7
910;0;10
920;0;4
930;0;4
940;0;2
950;0;14
960;0;12
970;0;8
980;0;9
990;0;6
1000;0;4
1010;0;8
1020;0;10
1030;0;13
1040;0;9
1050;0;8
1060;0;3
1070;0;9
1080;0;6
1090;0;6
1100;0;9
1110;0;10
1120;0;8
1130;0;5
1140;0;13
1150;0;9
1160;0;4
1170;0;10
1180;0;9
1190;0;5
1200;0;9
1210;0;10
1220;0;6
1230;0;5
1240;0;10
1250;0;6
1260;0;8
1270;0;8
1280;0;3
1290;0;8
1300;0;5
1310;0;12
1320;0;5
1330;0;10
1340;0;10
1350;0;3
1360;0;10
1370;0;8
1380;0;8
1390;0;8
1400;0;7
1410;0;9
1420;0;15
1430;0;11
1440;0;13
1450;0;9
1460;0;8
1470;0;15
1480;0;10
1490;0;11
1500;0;9
1510;0;15
1520;0;14
1530;0;7
1540;0;13
1550;0;9
1560;0;8
1570;0;8
1580;0;5
1590;0;9
1600;0;10
1610;0;13
1620;0;4
1630;0;12
1640;0;7
1650;0;15
1660;0;8
1670;0;12
1680;0;5
