Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;3
20;0;2
30;0;2
40;0;2
50;0;3
60;0;1
70;0;1
80;0;2
90;0;6
100;0;3
110;0;4
120;0;1
130;0;5
140;0;3
150;0;3
160;0;2
170;0;2
180;0;4
190;0;5
200;0;3
210;0;3
220;0;1
230;0;2
240;0;3
250;0;5
260;0;1
270;0;2
280;0;2
290;0;4
300;0;3
310;0;6
320;0;2
330;0;4
340;0;2
350;0;1
360;0;3
370;0;8
380;0;3
390;0;2
400;0;2
410;0;0
420;0;1
430;0;0
440;0;1
450;0;2
460;0;2
470;0;1
480;0;0
490;0;2
500;0;3
510;0;1
520;0;4
530;0;2
540;0;2
550;0;2
560;0;4
570;0;0
580;0;1
590;0;3
600;0;4
610;0;1
620;0;3
630;0;0
640;0;2
650;0;1
660;0;1
670;0;6
680;0;1
690;0;4
700;0;3
710;0;0
720;0;1
730;0;1
740;0;4
750;0;6
760;0;0
770;0;4
780;0;2
790;0;2
800;0;0
810;0;2
820;0;2
830;0;3
840;0;3
850;0;2
860;0;0
870;0;2
880;0;3
890;0;1
900;0;2
910;0;4
920;0;3
930;0;3
940;0;2
950;0;3
960;0;5
970;0;3
980;0;2
990;0;2
1000;0;2
1010;0;2
1020;0;3
1030;0;1
1040;0;0
1050;0;2
1060;0;2
1070;0;2
1080;0;1
1090;0;3
1100;0;2
1110;0;3
1120;0;2
1130;0;3
1140;0;4
1150;0;2
1160;0;0
1170;0;1
1180;0;3
1190;0;2
1200;0;1
1210;0;0
1220;0;1
1230;0;6
1240;0;4
1250;0;3
1260;0;2
1270;0;5
1280;0;4
1290;0;0
1300;0;2
1310;0;1
1320;0;3
1330;0;1
1340;0;1
1350;0;4
1360;0;3
1370;0;1
1380;0;3
1390;0;1
1400;0;1
1410;0;2
1420;0;3
1430;0;0
1440;0;3
1450;0;0
1460;0;3
1470;0;2
1480;0;4
1490;0;2
1500;0;2
1510;0;2
1520;0;2
1530;0;6
1540;0;2
1550;0;2
1560;0;0
1570;0;2
1580;0;4
1590;0;2
1600;0;0
1610;0;1
1620;0;2
1630;0;1
1640;0;2
1650;0;6
1660;0;1
1670;0;1
1680;0;0
