Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;2
20;0;2
30;0;1
40;0;3
50;0;1
60;0;0
70;0;1
80;0;1
90;0;5
100;0;7
110;0;3
120;0;2
130;0;1
140;0;3
150;0;4
160;0;1
170;0;1
180;0;2
190;0;1
200;0;6
210;0;2
220;0;2
230;0;4
240;0;2
250;0;1
260;0;3
270;0;0
280;0;1
290;0;1
300;0;1
310;0;2
320;0;1
330;0;2
340;0;4
350;0;3
360;0;1
370;0;3
380;0;1
390;0;0
400;0;1
410;0;3
420;0;1
430;0;2
440;0;2
450;0;0
460;0;1
470;0;2
480;0;3
490;0;3
500;0;2
510;0;1
520;0;5
530;0;1
540;0;5
550;0;2
560;0;4
570;0;3
580;0;1
590;0;0
600;0;1
610;0;2
620;0;5
630;0;0
640;0;2
650;0;6
660;0;7
670;0;2
680;0;2
690;0;4
700;0;4
710;0;1
720;0;5
730;0;3
740;0;3
750;0;2
760;0;1
770;0;4
780;0;4
790;0;3
800;0;2
810;0;1
820;0;3
830;0;4
840;0;0
850;0;7
860;0;3
870;0;2
880;0;3
890;0;4
900;0;3
910;0;5
920;0;6
930;0;4
940;0;3
950;0;7
960;0;6
970;0;3
980;0;2
990;0;8
1000;0;5
1010;0;7
1020;0;2
1030;0;2
1040;0;4
1050;0;7
1060;0;4
1070;0;1
1080;0;5
1090;0;4
1100;0;5
1110;0;1
1120;0;8
1130;0;1
1140;0;1
1150;0;5
1160;0;5
1170;0;4
1180;0;3
1190;0;3
1200;0;5
1210;0;3
1220;0;1
1230;0;8
1240;0;7
1250;0;3
1260;0;3
1270;0;8
1280;0;3
1290;0;1
1300;0;3
1310;0;5
1320;0;3
1330;0;6
1340;0;4
1350;0;4
1360;0;4
1370;0;6
1380;0;2
1390;0;5
1400;0;3
1410;0;10
1420;0;5
1430;0;5
1440;0;9
1450;0;3
1460;0;4
1470;0;4
1480;0;3
1490;0;2
1500;0;7
1510;0;7
1520;0;4
1530;0;4
1540;0;7
1550;0;7
1560;0;4
1570;0;5
1580;0;4
1590;0;4
1600;0;9
1610;0;8
1620;0;5
1630;0;1
1640;0;13
1650;0;5
1660;0;3
1670;0;4
1680;0;5
