Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;0
20;0;3
30;0;2
40;0;2
50;0;2
60;0;2
70;0;4
80;0;2
90;0;2
100;0;5
110;0;3
120;0;6
130;0;1
140;0;1
150;0;4
160;0;6
170;0;8
180;0;2
190;0;6
200;0;7
210;0;7
220;0;3
230;0;7
240;0;3
250;0;7
260;0;11
270;0;9
280;0;12
290;0;6
300;0;9
310;0;15
320;0;14
330;0;7
340;0;10
350;0;8
360;0;7
370;0;7
380;0;10
390;0;7
400;0;13
410;0;8
420;0;12
430;1;15
440;1;10
450;0;12
460;0;5
470;0;7
480;0;9
490;0;15
500;1;7
510;0;13
520;0;11
530;0;12
540;1;8
550;1;16
560;1;16
570;1;15
580;1;6
590;1;13
600;1;10
610;1;12
620;1;11
630;1;11
640;1;13
650;1;16
660;1;6
670;1;3
680;1;14
690;1;17
700;1;9
710;1;17
720;1;11
730;1;19
740;1;14
750;1;11
760;1;9
770;1;11
780;1;13
790;1;14
800;1;14
810;1;14
820;1;14
830;1;13
840;0;13
850;0;13
860;0;8
870;0;11
880;1;8
890;1;4
900;1;9
910;1;12
920;1;14
930;1;16
940;1;16
950;1;10
960;0;9
970;0;8
980;0;12
990;0;9
1000;0;9
1010;0;10
1020;0;11
1030;0;7
1040;0;11
1050;0;13
1060;0;9
1070;0;12
1080;0;12
1090;0;9
1100;1;9
1110;1;3
1120;0;12
1130;0;8
1140;1;7
1150;1;10
1160;1;10
1170;1;16
1180;1;11
1190;1;15
1200;1;8
1210;1;4
1220;1;16
1230;0;17
1240;1;13
1250;1;16
1260;0;8
1270;0;17
1280;0;9
1290;0;13
1300;1;6
1310;1;14
1320;1;9
1330;1;17
1340;1;10
1350;1;15
1360;1;11
1370;1;15
1380;1;15
1390;1;12
1400;1;13
1410;1;10
1420;1;13
1430;1;10
1440;1;15
1450;1;12
1460;1;15
1470;1;8
1480;1;11
1490;1;13
1500;1;11
1510;1;15
1520;1;11
1530;1;13
1540;1;21
1550;1;16
1560;1;10
1570;1;15
1580;1;13
1590;1;12
1600;1;15
1610;1;10
1620;1;10
1630;1;11
1640;1;14
1650;1;10
1660;1;12
1670;1;14
1680;1;11
