Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;3
20;0;0
30;0;1
40;0;3
50;0;1
60;0;1
70;0;1
80;0;1
90;0;1
100;0;7
110;0;0
120;0;5
130;0;5
140;0;6
150;0;4
160;0;8
170;0;6
180;0;12
190;0;6
200;0;11
210;0;11
220;0;10
230;0;9
240;0;5
250;0;4
260;0;11
270;0;12
280;0;7
290;0;12
300;0;11
310;0;19
320;0;20
330;0;10
340;0;9
350;0;6
360;1;9
370;1;10
380;1;14
390;0;8
400;0;8
410;0;8
420;0;8
430;0;9
440;0;13
450;0;7
460;0;9
470;0;8
480;0;5
490;0;6
500;0;7
510;0;20
520;0;4
530;0;12
540;0;8
550;0;10
560;0;7
570;1;5
580;0;12
590;0;5
600;0;12
610;0;19
620;0;8
630;0;8
640;0;10
650;0;9
660;0;4
670;0;13
680;0;7
690;0;10
700;0;11
710;0;10
720;0;4
730;0;5
740;0;8
750;0;8
760;0;6
770;0;8
780;0;4
790;0;6
800;0;8
810;0;5
820;0;6
830;0;4
840;0;8
850;0;8
860;0;10
870;0;14
880;0;6
890;0;10
900;0;8
910;0;1
920;0;5
930;0;8
940;0;5
950;0;8
960;0;8
970;0;6
980;0;6
990;0;7
1000;0;9
1010;0;11
1020;0;9
1030;0;7
1040;0;7
1050;0;5
1060;0;7
1070;0;2
1080;0;10
1090;0;9
1100;0;6
1110;0;4
1120;0;1
1130;0;8
1140;0;6
1150;0;4
1160;0;8
1170;0;11
1180;0;5
1190;0;7
1200;0;8
1210;0;7
1220;0;7
1230;0;10
1240;0;6
1250;0;5
1260;0;6
1270;0;6
1280;0;4
1290;0;7
1300;0;5
1310;0;8
1320;0;8
1330;0;4
1340;0;2
1350;0;10
1360;0;3
1370;0;4
1380;0;3
1390;0;6
1400;0;8
1410;0;11
1420;0;3
1430;0;10
1440;0;2
1450;0;3
1460;0;4
1470;0;10
1480;0;14
1490;0;3
1500;0;5
1510;0;8
1520;0;7
1530;0;5
1540;0;5
1550;0;10
1560;0;6
1570;0;4
1580;0;5
1590;0;3
1600;0;8
1610;0;6
1620;0;9
1630;0;5
1640;0;9
1650;0;9
1660;0;9
1670;0;5
1680;0;6
