Year;SelfSacrifice;NbHeroes
1690;0;3
1700;0;3
1710;0;2
1720;0;1
1730;0;3
1740;0;2
1750;0;1
1760;0;3
1770;0;1
1780;0;3
1790;0;8
1800;0;2
1810;0;2
1820;0;2
1830;0;3
1840;0;4
1850;0;3
1860;0;2
1870;0;4
1880;0;1
1890;0;0
1900;0;2
1910;0;3
1920;0;4
1930;0;3
1940;0;4
1950;0;1
1960;0;1
1970;0;4
1980;0;1
1990;0;2
2000;0;3
2010;0;1
2020;0;0
2030;0;3
2040;0;5
2050;0;3
2060;0;3
2070;0;2
2080;0;1
2090;0;5
2100;0;2
2110;0;2
2120;0;0
2130;0;2
2140;0;3
2150;0;0
2160;0;1
2170;0;0
2180;0;1
2190;0;2
2200;0;2
2210;0;0
2220;0;1
2230;0;4
2240;0;0
2250;0;5
2260;0;4
2270;0;4
2280;0;1
2290;0;4
2300;0;2
2310;0;2
2320;0;1
2330;0;4
2340;0;1
2350;0;5
2360;0;2
2370;0;1
2380;0;2
2390;0;1
2400;0;2
2410;0;2
2420;0;1
2430;0;2
2440;0;4
2450;0;6
2460;0;2
2470;0;2
2480;0;1
2490;0;2
2500;0;3
2510;0;1
2520;0;1
2530;0;3
2540;0;1
2550;0;1
2560;0;0
2570;0;1
2580;0;2
2590;0;2
2600;0;1
2610;0;0
2620;0;0
2630;0;0
2640;0;2
2650;0;3
2660;0;3
2670;0;2
2680;0;1
2690;0;4
2700;0;2
2710;0;3
2720;0;1
2730;0;1
2740;0;2
2750;0;3
2760;0;3
2770;0;2
2780;0;3
2790;0;1
2800;0;2
2810;0;3
2820;0;1
2830;0;4
2840;0;2
2850;0;1
2860;0;3
2870;0;2
2880;0;0
2890;0;5
2900;0;2
2910;0;2
2920;0;4
2930;0;2
2940;0;3
2950;0;1
2960;0;2
2970;0;3
2980;0;1
2990;0;3
3000;0;2
3010;0;1
3020;0;1
3030;0;4
3040;0;3
3050;0;1
3060;0;6
3070;0;2
3080;0;3
3090;0;2
3100;0;1
3110;0;0
3120;0;2
3130;0;3
3140;0;1
3150;0;1
3160;0;2
3170;0;1
3180;0;2
3190;0;3
3200;0;3
3210;0;1
3220;0;5
3230;0;1
3240;0;1
3250;0;5
3260;0;2
3270;0;3
3280;0;2
3290;0;3
3300;0;5
3310;0;0
3320;0;1
3330;0;4
3340;0;2
3350;0;0
3360;0;4
3370;0;4
3380;0;2
3390;0;0
3400;0;4
3410;0;4
3420;0;3
3430;0;7
3440;0;3
3450;0;3
3460;0;1
3470;0;1
3480;0;4
3490;0;0
3500;0;2
3510;0;2
3520;0;1
3530;0;1
3540;0;1
3550;0;2
3560;0;4
3570;0;3
3580;0;3
3590;0;1
3600;0;1
3610;0;2
3620;0;1
3630;0;0
3640;0;4
3650;0;1
3660;0;0
3670;0;3
3680;0;1
3690;0;0
3700;0;1
3710;0;2
3720;0;1
3730;0;3
3740;0;3
3750;0;0
3760;0;0
3770;0;0
3780;0;2
3790;0;2
3800;0;3
3810;0;3
3820;0;3
3830;0;1
3840;0;4
3850;0;2
3860;0;0
3870;0;1
3880;0;0
3890;0;1
3900;0;2
3910;0;1
3920;0;2
3930;0;1
3940;0;1
3950;0;1
3960;0;1
3970;0;0
3980;0;1
3990;0;1
4000;0;2
4010;0;1
4020;0;0
4030;0;3
4040;0;0
4050;0;1
4060;0;5
4070;0;1
4080;0;1
4090;0;2
4100;0;0
4110;0;0
4120;0;1
4130;0;4
4140;0;1
4150;0;0
4160;0;3
4170;0;1
4180;0;3
4190;0;0
4200;0;3
4210;0;0
4220;0;4
4230;0;1
4240;0;2
4250;0;2
4260;0;4
4270;0;2
4280;0;2
4290;0;4
4300;0;3
4310;0;1
4320;0;3
4330;0;2
4340;0;1
4350;0;2
4360;0;1
4370;0;3
4380;0;0
4390;0;3
4400;0;0
4410;0;3
4420;0;2
4430;0;2
4440;0;0
4450;0;0
4460;0;2
4470;0;2
4480;0;0
4490;0;1
4500;0;2
4510;0;4
4520;0;2
4530;0;3
4540;0;2
4550;0;1
4560;0;3
4570;0;4
4580;0;1
4590;0;4
4600;0;1
4610;0;3
4620;0;1
4630;0;1
4640;0;1
4650;0;3
4660;0;7
4670;0;1
4680;0;2
4690;0;1
4700;0;0
4710;0;0
4720;0;1
4730;0;2
4740;0;2
4750;0;1
4760;0;1
4770;0;6
4780;0;2
4790;0;6
4800;0;2
4810;0;6
4820;0;2
4830;0;1
4840;0;0
4850;0;3
4860;0;2
4870;0;0
4880;0;0
4890;0;5
4900;0;3
4910;0;3
4920;0;1
4930;0;1
4940;0;4
4950;0;3
4960;0;3
4970;0;2
4980;0;1
4990;0;2
5000;0;2
5010;0;2
5020;0;9
5030;0;2
5040;0;2
5050;0;4
5060;0;2
5070;0;1
5080;0;1
5090;0;0
5100;0;2
5110;0;1
5120;0;2
5130;0;3
5140;0;5
5150;0;4
5160;0;1
5170;0;1
5180;0;5
5190;0;2
5200;0;2
5210;0;0
5220;0;0
5230;0;4
5240;0;7
5250;0;3
5260;0;8
5270;0;4
5280;0;2
5290;0;4
5300;0;2
5310;0;1
5320;0;1
5330;0;1
5340;0;5
5350;0;2
5360;0;3
5370;0;0
5380;0;2
5390;0;4
5400;0;2
5410;0;3
5420;0;1
5430;0;5
5440;0;3
5450;0;6
5460;0;3
5470;0;2
5480;0;5
5490;0;0
5500;0;3
5510;0;3
5520;0;0
5530;0;5
5540;0;1
5550;0;4
5560;0;5
5570;0;2
5580;0;3
5590;0;4
5600;0;6
5610;0;0
5620;0;4
5630;0;1
5640;0;1
5650;0;1
5660;0;3
5670;0;1
5680;0;2
5690;0;3
5700;0;0
5710;0;3
5720;0;1
5730;0;6
5740;0;3
5750;0;1
5760;0;5
5770;0;3
5780;0;1
5790;0;2
5800;0;2
5810;0;5
5820;0;2
5830;0;2
5840;0;3
5850;0;1
5860;0;2
5870;0;1
5880;0;2
5890;0;2
5900;0;2
5910;0;4
5920;0;2
5930;0;2
5940;0;1
5950;0;1
5960;0;0
5970;0;3
5980;0;1
5990;0;2
6000;0;7
6010;0;0
6020;0;5
6030;0;3
6040;0;1
6050;0;2
6060;0;1
6070;0;1
6080;0;1
6090;0;1
6100;0;2
6110;0;4
6120;0;4
6130;0;3
6140;0;1
6150;0;3
6160;0;1
6170;0;3
6180;0;2
6190;0;4
6200;0;3
6210;0;5
6220;0;1
6230;0;0
6240;0;4
6250;0;2
6260;0;0
6270;0;4
6280;0;6
6290;0;4
6300;0;1
6310;0;2
6320;0;3
6330;0;2
6340;0;2
6350;0;7
6360;0;3
6370;0;0
6380;0;2
6390;0;3
6400;0;1
6410;0;3
6420;0;3
6430;0;0
6440;0;5
6450;0;0
6460;0;2
6470;0;0
6480;0;0
6490;0;3
6500;0;2
6510;0;4
6520;0;2
6530;0;2
6540;0;3
6550;0;2
6560;0;0
6570;0;3
6580;0;2
6590;0;1
6600;0;2
6610;0;3
6620;0;1
6630;0;2
6640;0;3
6650;0;6
6660;0;1
6670;0;2
6680;0;1
6690;0;1
6700;0;4
6710;0;1
6720;0;0
6730;0;1
6740;0;2
6750;0;0
6760;0;3
6770;0;1
6780;0;3
6790;0;2
6800;0;1
6810;0;2
6820;0;4
6830;0;2
6840;0;3
6850;0;1
6860;0;2
6870;0;1
6880;0;1
6890;0;3
6900;0;3
6910;0;2
6920;0;2
6930;0;2
6940;0;6
6950;0;0
6960;0;4
6970;0;2
6980;0;3
6990;0;1
7000;0;3
7010;0;1
7020;0;1
7030;0;4
7040;0;1
7050;0;2
7060;0;4
7070;0;3
7080;0;2
7090;0;2
7100;0;2
7110;0;0
7120;0;3
7130;0;1
7140;0;3
7150;0;3
7160;0;2
7170;0;1
7180;0;1
7190;0;0
7200;0;4
7210;0;4
7220;0;2
7230;0;1
7240;0;5
7250;0;1
7260;0;2
7270;0;1
7280;0;2
7290;0;1
7300;0;3
7310;0;2
7320;0;1
7330;0;0
7340;0;3
7350;0;0
7360;0;2
7370;0;3
7380;0;3
7390;0;1
7400;0;5
7410;0;2
7420;0;2
7430;0;1
7440;0;3
7450;0;2
7460;0;1
7470;0;1
7480;0;2
7490;0;2
7500;0;2
7510;0;1
7520;0;5
7530;0;1
7540;0;4
7550;0;3
7560;0;2
7570;0;0
7580;0;2
7590;0;2
7600;0;1
7610;0;0
7620;0;1
7630;0;4
7640;0;3
7650;0;3
7660;0;2
7670;0;5
7680;0;5
7690;0;2
7700;0;1
7710;0;0
7720;0;1
7730;0;1
7740;0;1
7750;0;2
7760;0;0
7770;0;2
7780;0;2
7790;0;3
7800;0;4
7810;0;0
7820;0;3
7830;0;2
7840;0;3
7850;0;2
7860;0;4
7870;0;1
7880;0;0
7890;0;0
7900;0;1
7910;0;1
7920;0;0
7930;0;2
7940;0;3
7950;0;2
7960;0;6
7970;0;2
7980;0;3
7990;0;4
8000;0;0
8010;0;2
8020;0;2
8030;0;3
8040;0;0
8050;0;0
8060;0;2
8070;0;2
8080;0;2
8090;0;3
8100;0;3
8110;0;2
8120;0;1
8130;0;1
8140;0;2
8150;0;0
8160;0;4
8170;0;2
8180;0;3
8190;0;2
8200;0;3
8210;0;1
8220;0;1
8230;0;1
8240;0;1
8250;0;2
8260;0;3
8270;0;3
8280;0;1
8290;0;0
8300;0;2
8310;0;2
8320;0;1
8330;0;2
8340;0;1
8350;0;4
8360;0;3
8370;0;1
8380;0;6
8390;0;1
8400;0;0
8410;0;2
8420;0;0
8430;0;0
8440;0;4
8450;0;3
8460;0;9
8470;0;3
8480;0;0
8490;0;2
8500;0;3
8510;0;4
8520;0;3
8530;0;2
8540;0;0
8550;0;1
8560;0;4
8570;0;3
8580;0;2
8590;0;5
8600;0;3
8610;0;3
8620;0;6
8630;0;2
8640;0;3
8650;0;2
8660;0;3
8670;0;1
8680;0;4
8690;0;5
8700;0;0
8710;0;5
8720;0;1
8730;0;4
8740;0;3
8750;0;1
8760;0;1
8770;0;1
8780;0;1
8790;0;6
8800;0;3
8810;0;2
8820;0;2
8830;0;4
8840;0;1
8850;0;0
8860;0;2
8870;0;4
8880;0;4
8890;0;4
8900;0;4
8910;0;1
8920;0;6
8930;0;1
8940;0;6
8950;0;2
8960;0;4
8970;0;3
8980;0;2
8990;0;5
9000;0;3
9010;0;1
9020;0;3
9030;0;2
9040;0;1
9050;0;1
9060;0;2
9070;0;4
9080;0;3
9090;0;4
9100;0;0
9110;0;2
9120;0;1
9130;0;3
9140;0;1
9150;0;0
9160;0;3
9170;0;0
9180;0;2
9190;0;0
9200;0;0
9210;0;2
9220;0;0
9230;0;3
9240;0;8
9250;0;2
9260;0;1
9270;0;0
9280;0;2
9290;0;2
9300;0;2
9310;0;1
9320;0;1
9330;0;5
9340;0;2
9350;0;1
9360;0;3
9370;0;2
9380;0;5
9390;0;2
9400;0;0
9410;0;3
9420;0;1
9430;0;1
9440;0;2
9450;0;3
9460;0;3
9470;0;2
9480;0;2
9490;0;3
9500;0;4
9510;0;3
9520;0;1
9530;0;4
9540;0;3
9550;0;1
9560;0;2
9570;0;1
9580;0;4
9590;0;0
9600;0;3
9610;0;1
9620;0;3
9630;0;3
9640;0;3
9650;0;3
9660;0;1
9670;0;1
9680;0;2
9690;0;2
9700;0;2
9710;0;0
9720;0;1
9730;0;0
9740;0;2
9750;0;3
9760;0;1
9770;0;1
9780;0;0
9790;0;1
9800;0;3
9810;0;1
9820;0;4
9830;0;1
9840;0;3
9850;0;1
9860;0;0
9870;0;1
9880;0;4
9890;0;6
9900;0;3
9910;0;2
9920;0;1
9930;0;4
9940;0;2
9950;0;2
9960;0;2
9970;0;0
9980;0;2
9990;0;1
