Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;1
20;0;1
30;0;3
40;0;1
50;0;0
60;0;0
70;0;3
80;0;3
90;0;4
100;0;2
110;0;1
120;0;7
130;0;5
140;0;7
150;0;5
160;0;7
170;0;5
180;0;7
190;0;10
200;0;4
210;0;7
220;0;5
230;0;9
240;0;8
250;0;5
260;0;4
270;0;6
280;0;7
290;0;4
300;0;5
310;0;6
320;0;4
330;0;3
340;0;7
350;0;13
360;0;12
370;0;12
380;0;6
390;0;11
400;0;10
410;0;4
420;0;3
430;0;7
440;0;8
450;0;6
460;0;7
470;0;4
480;0;4
490;0;11
500;0;6
510;0;16
520;0;8
530;0;6
540;0;9
550;0;2
560;0;9
570;0;10
580;0;4
590;0;7
600;0;9
610;0;12
620;0;15
630;0;9
640;0;7
650;0;13
660;0;10
670;0;6
680;0;9
690;0;9
700;0;10
710;0;11
720;0;10
730;0;12
740;0;9
750;0;9
760;0;10
770;0;12
780;0;8
790;0;11
800;0;11
810;0;5
820;0;13
830;0;9
840;0;14
850;0;7
860;0;7
870;0;15
880;0;7
890;0;8
900;0;10
910;0;16
920;0;11
930;0;7
940;0;10
950;0;5
960;0;9
970;0;5
980;0;8
990;0;13
1000;0;12
1010;0;14
1020;0;12
1030;0;19
1040;0;8
1050;0;11
1060;0;8
1070;0;5
1080;1;9
1090;1;11
1100;1;4
1110;1;9
1120;1;11
1130;0;8
1140;0;11
1150;1;8
1160;1;24
1170;1;13
1180;1;11
1190;1;11
1200;1;10
1210;1;8
1220;1;11
1230;1;9
1240;1;13
1250;1;12
1260;1;10
1270;1;9
1280;1;13
1290;1;15
1300;1;10
1310;0;8
1320;1;19
1330;1;12
1340;1;11
1350;1;11
1360;0;10
1370;0;5
1380;1;17
1390;1;14
1400;0;15
1410;1;9
1420;1;9
1430;1;13
1440;1;10
1450;1;12
1460;1;9
1470;1;8
1480;1;8
1490;1;6
1500;1;10
1510;1;6
1520;1;10
1530;1;6
1540;1;7
1550;1;7
1560;1;15
1570;1;12
1580;1;5
1590;1;8
1600;1;12
1610;0;5
1620;1;12
1630;1;11
1640;1;11
1650;1;14
1660;1;8
1670;1;9
1680;0;11
