Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;1
20;0;0
30;0;2
40;0;1
50;0;4
60;0;3
70;0;0
80;0;1
90;0;3
100;0;3
110;0;4
120;0;3
130;0;4
140;0;6
150;0;5
160;0;4
170;0;13
180;0;11
190;0;11
200;1;15
210;1;10
220;1;8
230;0;16
240;0;8
250;0;11
260;0;13
270;1;8
280;1;10
290;1;8
300;1;9
310;1;11
320;0;12
330;0;7
340;0;10
350;0;11
360;0;12
370;0;12
380;0;9
390;0;10
400;0;5
410;0;8
420;0;3
430;0;7
440;0;4
450;0;7
460;0;4
470;0;4
480;0;4
490;0;4
500;0;8
510;0;6
520;0;6
530;0;9
540;0;10
550;0;8
560;0;6
570;0;9
580;0;4
590;0;7
600;0;15
610;0;5
620;0;7
630;0;7
640;0;7
650;0;5
660;0;5
670;0;6
680;0;7
690;0;4
700;0;9
710;0;9
720;0;7
730;0;9
740;0;6
750;0;3
760;0;7
770;0;7
780;0;4
790;0;11
800;0;7
810;0;9
820;0;5
830;0;3
840;0;4
850;0;12
860;0;11
870;0;5
880;0;7
890;0;6
900;0;4
910;0;7
920;0;9
930;0;11
940;0;7
950;0;3
960;0;8
970;0;6
980;0;8
990;0;12
1000;0;10
1010;0;9
1020;0;10
1030;0;8
1040;0;3
1050;0;12
1060;0;7
1070;0;11
1080;0;9
1090;0;5
1100;0;7
1110;0;6
1120;0;13
1130;0;5
1140;0;14
1150;0;5
1160;0;12
1170;0;6
1180;0;17
1190;0;7
1200;0;6
1210;0;13
1220;0;12
1230;0;12
1240;0;8
1250;0;7
1260;1;10
1270;1;8
1280;1;15
1290;1;9
1300;0;7
1310;1;9
1320;0;17
1330;0;11
1340;0;14
1350;0;8
1360;0;10
1370;0;6
1380;0;11
1390;0;9
1400;0;10
1410;0;8
1420;0;12
1430;0;12
1440;0;8
1450;0;7
1460;0;6
1470;0;7
1480;0;8
1490;0;9
1500;0;15
1510;0;11
1520;0;10
1530;0;6
1540;0;9
1550;0;14
1560;0;14
1570;0;8
1580;0;8
1590;0;5
1600;0;7
1610;0;13
1620;0;5
1630;0;12
1640;0;11
1650;0;5
1660;0;12
1670;0;7
1680;0;5
