Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;1
20;0;1
30;0;0
40;0;0
50;0;0
60;0;3
70;0;2
80;0;1
90;0;3
100;0;2
110;0;0
120;0;2
130;0;3
140;0;2
150;0;3
160;0;1
170;0;2
180;0;0
190;0;5
200;0;1
210;0;2
220;0;3
230;0;1
240;0;0
250;0;2
260;0;1
270;0;3
280;0;2
290;0;1
300;0;2
310;0;4
320;0;1
330;0;0
340;0;2
350;0;0
360;0;3
370;0;4
380;0;2
390;0;2
400;0;1
410;0;2
420;0;0
430;0;2
440;0;0
450;0;3
460;0;3
470;0;1
480;0;0
490;0;1
500;0;2
510;0;0
520;0;3
530;0;5
540;0;7
550;0;0
560;0;3
570;0;1
580;0;2
590;0;4
600;0;0
610;0;3
620;0;3
630;0;2
640;0;0
650;0;3
660;0;1
670;0;1
680;0;2
690;0;1
700;0;3
710;0;1
720;0;1
730;0;3
740;0;1
750;0;4
760;0;0
770;0;3
780;0;1
790;0;4
800;0;3
810;0;0
820;0;2
830;0;1
840;0;2
850;0;1
860;0;2
870;0;1
880;0;2
890;0;1
900;0;2
910;0;1
920;0;0
930;0;0
940;0;0
950;0;3
960;0;3
970;0;5
980;0;1
990;0;4
1000;0;2
1010;0;0
1020;0;2
1030;0;2
1040;0;0
1050;0;2
1060;0;2
1070;0;1
1080;0;1
1090;0;1
1100;0;1
1110;0;1
1120;0;4
1130;0;6
1140;0;1
1150;0;0
1160;0;4
1170;0;9
1180;0;2
1190;0;2
1200;0;0
1210;0;1
1220;0;2
1230;0;1
1240;0;1
1250;0;0
1260;0;3
1270;0;1
1280;0;1
1290;0;3
1300;0;1
1310;0;3
1320;0;0
1330;0;3
1340;0;1
1350;0;1
1360;0;2
1370;0;1
1380;0;0
1390;0;0
1400;0;3
1410;0;3
1420;0;4
1430;0;2
1440;0;8
1450;0;0
1460;0;3
1470;0;4
1480;0;4
1490;0;0
1500;0;3
1510;0;3
1520;0;2
1530;0;3
1540;0;3
1550;0;1
1560;0;3
1570;0;2
1580;0;2
1590;0;4
1600;0;5
1610;0;4
1620;0;4
1630;0;2
1640;0;2
1650;0;2
1660;0;2
1670;0;3
1680;0;1
