Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;1
20;0;0
30;0;1
40;0;1
50;0;2
60;0;3
70;0;3
80;0;4
90;0;2
100;0;2
110;0;3
120;0;6
130;0;5
140;0;8
150;0;4
160;0;6
170;0;5
180;0;5
190;0;2
200;0;6
210;0;2
220;0;2
230;0;3
240;0;3
250;0;5
260;0;8
270;0;6
280;0;1
290;0;3
300;0;5
310;0;8
320;0;4
330;0;3
340;0;4
350;0;6
360;0;7
370;0;7
380;0;2
390;0;6
400;0;4
410;0;6
420;0;4
430;0;8
440;0;7
450;0;12
460;0;8
470;0;6
480;0;8
490;0;10
500;0;10
510;0;6
520;0;7
530;0;6
540;0;12
550;0;6
560;0;8
570;0;8
580;0;5
590;0;6
600;0;9
610;0;10
620;0;6
630;0;14
640;0;9
650;0;6
660;0;9
670;0;6
680;0;2
690;0;4
700;0;6
710;0;10
720;0;8
730;0;9
740;0;12
750;0;9
760;0;12
770;0;11
780;0;7
790;0;6
800;0;10
810;0;6
820;0;11
830;0;7
840;0;7
850;0;5
860;0;9
870;0;8
880;0;7
890;0;9
900;0;12
910;0;6
920;0;5
930;0;9
940;0;12
950;0;9
960;0;6
970;0;4
980;0;8
990;0;7
1000;0;7
1010;0;9
1020;0;7
1030;0;7
1040;0;4
1050;0;3
1060;0;11
1070;0;5
1080;0;9
1090;0;6
1100;0;8
1110;0;2
1120;0;12
1130;0;5
1140;0;10
1150;0;3
1160;0;14
1170;0;12
1180;0;7
1190;0;14
1200;0;8
1210;0;8
1220;0;13
1230;0;10
1240;0;13
1250;1;10
1260;0;9
1270;0;8
1280;0;14
1290;0;11
1300;0;8
1310;0;10
1320;0;4
1330;0;7
1340;0;15
1350;0;13
1360;0;13
1370;0;9
1380;0;12
1390;0;12
1400;0;18
1410;0;11
1420;0;6
1430;0;15
1440;0;9
1450;0;4
1460;0;10
1470;0;8
1480;0;6
1490;0;7
1500;0;7
1510;0;9
1520;0;6
1530;0;13
1540;0;4
1550;0;10
1560;0;13
1570;0;8
1580;0;7
1590;0;7
1600;0;13
1610;0;5
1620;0;10
1630;0;8
1640;0;10
1650;0;10
1660;0;12
1670;0;9
1680;0;7
