Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;3
20;0;0
30;0;2
40;0;3
50;0;0
60;0;3
70;0;1
80;0;1
90;0;0
100;0;4
110;0;2
120;0;4
130;0;2
140;0;6
150;0;4
160;0;6
170;0;4
180;0;4
190;0;6
200;0;4
210;0;6
220;0;5
230;0;6
240;0;3
250;0;8
260;0;11
270;0;4
280;0;3
290;0;7
300;0;5
310;0;6
320;0;4
330;0;11
340;0;15
350;0;9
360;0;5
370;0;6
380;0;9
390;0;8
400;0;5
410;0;13
420;0;6
430;0;11
440;0;14
450;0;9
460;0;6
470;0;9
480;0;14
490;0;11
500;0;5
510;0;11
520;0;7
530;0;10
540;0;7
550;0;17
560;0;10
570;0;6
580;0;5
590;0;9
600;0;9
610;0;6
620;0;11
630;0;15
640;0;19
650;0;10
660;0;5
670;0;11
680;0;7
690;0;11
700;0;9
710;0;14
720;0;8
730;0;14
740;0;12
750;0;8
760;0;11
770;0;12
780;0;12
790;0;6
800;0;8
810;0;9
820;1;10
830;1;8
840;1;8
850;1;10
860;0;8
870;0;9
880;0;8
890;0;13
900;0;9
910;1;13
920;1;7
930;1;7
940;1;12
950;1;22
960;1;11
970;1;9
980;1;16
990;1;16
1000;1;12
1010;1;6
1020;1;8
1030;1;9
1040;1;12
1050;1;13
1060;1;9
1070;1;11
1080;1;10
1090;1;14
1100;1;10
1110;1;18
1120;1;16
1130;1;8
1140;1;21
1150;1;10
1160;1;6
1170;1;12
1180;1;16
1190;1;13
1200;1;9
1210;1;13
1220;1;10
1230;1;10
1240;1;12
1250;1;15
1260;1;11
1270;1;16
1280;1;15
1290;1;11
1300;1;16
1310;1;12
1320;1;14
1330;1;11
1340;1;13
1350;1;12
1360;1;10
1370;1;17
1380;1;15
1390;1;21
1400;1;12
1410;1;19
1420;1;8
1430;1;12
1440;1;14
1450;1;14
1460;1;19
1470;1;13
1480;1;14
1490;1;12
1500;1;17
1510;1;13
1520;1;14
1530;1;14
1540;1;14
1550;1;8
1560;1;9
1570;1;12
1580;1;11
1590;1;16
1600;1;11
1610;1;19
1620;1;18
1630;1;8
1640;1;8
1650;1;7
1660;1;14
1670;1;22
1680;1;10
