Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;1
20;0;1
30;0;1
40;0;2
50;0;4
60;0;2
70;0;1
80;0;4
90;0;3
100;0;3
110;0;3
120;0;1
130;0;3
140;0;3
150;0;4
160;0;4
170;0;3
180;0;2
190;0;3
200;0;6
210;0;3
220;0;2
230;0;2
240;0;2
250;0;3
260;0;4
270;0;4
280;0;2
290;0;7
300;0;4
310;0;4
320;0;2
330;0;3
340;0;3
350;0;0
360;0;1
370;0;1
380;0;3
390;0;0
400;0;3
410;0;0
420;0;3
430;0;3
440;0;5
450;0;7
460;0;4
470;0;4
480;0;5
490;0;4
500;0;4
510;0;2
520;0;1
530;0;6
540;0;4
550;0;8
560;0;4
570;0;2
580;0;1
590;0;5
600;0;3
610;0;2
620;0;6
630;0;3
640;0;1
650;0;3
660;0;0
670;0;1
680;0;4
690;0;2
700;0;4
710;0;5
720;0;1
730;0;6
740;0;2
750;0;4
760;0;5
770;0;7
780;0;4
790;0;4
800;0;2
810;0;3
820;0;2
830;0;2
840;0;1
850;0;3
860;0;9
870;0;1
880;0;2
890;0;3
900;0;3
910;0;3
920;0;1
930;0;2
940;0;5
950;0;2
960;0;8
970;0;3
980;0;4
990;0;1
1000;0;8
1010;0;3
1020;0;5
1030;0;3
1040;0;3
1050;0;3
1060;0;4
1070;0;1
1080;0;7
1090;0;3
1100;0;3
1110;0;1
1120;0;1
1130;0;7
1140;0;3
1150;0;4
1160;0;2
1170;0;4
1180;0;3
1190;0;4
1200;0;5
1210;0;7
1220;0;5
1230;0;2
1240;0;2
1250;0;2
1260;0;1
1270;0;5
1280;0;2
1290;0;3
1300;0;4
1310;0;2
1320;0;3
1330;0;4
1340;0;3
1350;0;5
1360;0;3
1370;0;4
1380;0;1
1390;0;3
1400;0;5
1410;0;6
1420;0;6
1430;0;7
1440;0;5
1450;0;5
1460;0;8
1470;0;3
1480;0;7
1490;0;4
1500;0;2
1510;0;3
1520;0;2
1530;0;1
1540;0;3
1550;0;2
1560;0;6
1570;0;5
1580;0;4
1590;0;7
1600;0;6
1610;0;7
1620;0;5
1630;0;6
1640;0;1
1650;0;6
1660;0;3
1670;0;5
1680;0;5
