Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;2
20;0;0
30;0;3
40;0;2
50;0;1
60;0;2
70;0;1
80;0;1
90;0;3
100;0;4
110;0;8
120;0;1
130;0;2
140;0;2
150;0;2
160;0;3
170;0;9
180;0;6
190;0;0
200;0;3
210;0;6
220;0;5
230;0;3
240;0;6
250;0;1
260;0;3
270;0;3
280;0;0
290;0;6
300;0;5
310;0;7
320;0;4
330;0;8
340;0;12
350;0;6
360;0;11
370;0;9
380;0;7
390;0;11
400;0;10
410;1;6
420;1;10
430;1;9
440;1;19
450;1;14
460;0;12
470;0;9
480;0;5
490;0;8
500;1;9
510;1;11
520;1;12
530;1;9
540;0;7
550;0;13
560;0;6
570;1;13
580;1;9
590;1;7
600;1;14
610;1;14
620;1;15
630;1;12
640;1;12
650;1;5
660;1;11
670;1;14
680;1;15
690;1;14
700;1;12
710;1;10
720;1;15
730;1;12
740;1;13
750;1;11
760;1;17
770;1;12
780;1;10
790;0;13
800;1;13
810;1;15
820;1;9
830;1;14
840;1;12
850;1;8
860;1;8
870;1;13
880;1;7
890;1;15
900;1;12
910;1;14
920;1;10
930;1;13
940;1;19
950;1;11
960;1;9
970;1;11
980;1;13
990;1;13
1000;1;12
1010;1;14
1020;1;12
1030;1;7
1040;1;10
1050;1;17
1060;1;12
1070;1;12
1080;1;12
1090;1;10
1100;1;17
1110;1;16
1120;1;16
1130;1;24
1140;1;13
1150;1;16
1160;1;10
1170;1;19
1180;1;10
1190;1;18
1200;1;8
1210;1;15
1220;1;20
1230;1;25
1240;1;17
1250;1;17
1260;1;20
1270;1;25
1280;1;22
1290;1;18
1300;1;22
1310;1;24
1320;1;9
1330;1;20
1340;1;15
1350;1;17
1360;1;13
1370;1;10
1380;1;16
1390;1;8
1400;1;19
1410;1;14
1420;1;20
1430;1;16
1440;1;10
1450;1;23
1460;1;15
1470;1;16
1480;1;19
1490;1;22
1500;1;13
1510;1;10
1520;1;21
1530;1;15
1540;1;15
1550;1;15
1560;1;9
1570;1;19
1580;1;18
1590;1;12
1600;1;14
1610;1;17
1620;1;13
1630;1;13
1640;1;18
1650;1;9
1660;1;13
1670;1;14
1680;1;16
