Year;Patriot;NonPatriot;Demand;SelfSacrifice;NbHeroes
0;0;0;0;0;0
0;0;0;0;0;0
10;0;1;1;0;4
20;2;2;7;0;0
30;3;3;13;0;3
40;3;1;14;0;1
50;3;0;15;0;0
60;3;1;14;0;1
70;3;1;22;0;3
80;5;3;26;0;3
90;4;4;29;0;2
100;5;2;35;0;5
110;4;2;37;0;1
120;2;1;40;0;2
130;2;2;33;0;8
140;2;2;30;0;2
150;3;2;30;0;2
160;3;2;28;0;1
170;4;2;24;0;3
180;2;4;26;0;0
190;4;2;34;0;1
200;4;5;40;0;2
210;5;5;49;0;6
220;5;4;51;1;0
230;4;5;56;1;2
240;1;2;57;0;2
250;1;1;59;0;0
260;1;1;60;0;2
270;1;0;60;0;3
280;1;1;60;1;1
290;0;1;61;0;2
300;0;1;59;0;1
310;0;0;60;1;1
320;0;0;59;1;4
330;0;1;59;1;5
340;0;1;57;0;0
350;3;2;55;0;3
360;2;0;47;0;1
370;1;0;49;0;1
380;0;1;49;0;1
390;0;0;58;0;1
400;1;1;57;0;1
410;1;1;60;0;5
420;1;1;60;1;3
430;1;1;58;1;1
440;1;0;59;0;2
450;1;0;58;0;3
460;2;0;57;0;3
470;2;1;58;0;1
480;1;1;59;0;0
490;0;0;58;0;2
500;0;0;59;0;1
510;1;0;59;0;1
520;1;0;59;0;4
530;2;0;58;0;1
540;1;0;55;0;3
550;1;1;50;0;2
560;1;0;53;0;1
570;2;0;52;0;3
580;2;0;48;0;4
590;2;0;43;0;5
600;1;0;44;0;1
610;1;0;42;0;0
620;2;1;44;0;4
630;1;1;45;1;4
640;1;2;53;2;6
650;2;1;53;1;2
660;3;1;57;1;7
670;3;2;70;1;5
680;2;1;73;0;2
690;2;0;72;0;4
700;1;0;64;0;2
710;1;0;63;0;2
720;2;2;64;0;0
730;2;2;70;1;2
740;1;1;73;0;1
750;1;0;74;0;3
760;1;0;72;0;3
770;0;0;73;0;1
780;1;0;72;0;1
790;1;0;73;1;1
800;0;0;73;0;4
810;1;0;73;0;2
820;3;0;70;0;3
830;2;0;64;1;4
840;2;0;61;0;2
850;1;0;60;0;1
860;2;1;54;0;6
870;2;1;59;0;2
880;1;0;67;1;3
890;0;1;65;1;4
900;0;0;66;0;1
910;1;1;65;0;3
920;0;0;64;0;1
930;0;0;63;0;1
940;0;0;59;0;2
950;0;0;60;0;4
960;0;2;61;0;2
970;1;3;62;0;2
980;0;1;61;1;3
990;0;1;61;0;5
1000;1;0;57;0;1
1010;3;1;55;1;3
1020;1;0;57;0;2
1030;0;0;50;0;0
1040;1;0;52;0;0
1050;0;0;55;0;5
1060;0;0;55;0;1
1070;0;0;57;1;5
1080;0;0;61;0;4
1090;1;1;62;0;1
1100;0;1;64;0;1
1110;1;1;61;0;0
1120;0;0;63;0;2
1130;1;1;65;0;0
1140;0;0;65;0;3
1150;0;0;64;0;0
1160;0;0;65;0;2
1170;1;0;65;0;2
1180;0;0;64;0;2
1190;0;0;60;0;1
1200;0;0;60;0;0
1210;1;0;60;0;2
1220;1;0;56;0;1
1230;1;1;54;0;1
1240;1;1;61;0;4
1250;1;1;61;0;4
1260;1;0;60;0;5
1270;1;0;62;0;2
1280;1;0;61;0;3
1290;0;0;57;0;1
1300;2;0;59;0;0
1310;0;0;57;0;4
1320;0;0;61;1;1
1330;0;0;58;0;1
1340;1;0;58;1;4
1350;0;0;59;0;1
1360;1;0;60;0;2
1370;1;0;66;0;0
1380;1;0;71;0;1
1390;1;1;69;0;0
1400;1;0;68;0;1
1410;1;1;72;0;0
1420;1;0;71;0;2
1430;1;2;68;0;0
1440;0;2;64;0;2
1450;0;2;64;0;6
1460;0;4;67;0;2
1470;0;1;72;0;4
1480;0;0;69;0;3
1490;1;1;67;0;1
1500;1;0;66;0;5
1510;3;0;68;0;0
1520;1;0;68;1;2
1530;0;0;70;0;2
1540;0;1;65;0;2
1550;0;0;69;0;2
1560;0;0;68;0;3
1570;2;0;71;1;2
1580;1;1;71;0;2
1590;1;0;65;0;2
1600;1;0;66;0;1
1610;1;1;66;0;2
1620;1;1;61;0;0
1630;0;0;60;0;1
1640;0;0;56;0;0
1650;0;0;55;0;1
1660;0;0;53;0;2
1670;0;0;54;0;2
1680;1;0;57;1;1
1690;1;0;52;0;2
1700;0;0;50;0;2
1710;1;0;52;0;1
1720;0;0;49;0;1
1730;2;1;51;0;0
1740;0;0;51;0;2
1750;0;0;52;0;1
1760;1;0;51;0;2
1770;1;0;44;0;0
1780;1;0;35;0;5
1790;1;1;40;0;0
1800;1;1;44;0;0
1810;1;2;49;0;2
1820;0;0;50;0;3
1830;1;0;49;0;2
1840;1;0;46;0;3
1850;1;0;40;0;0
1860;1;1;40;0;0
1870;2;0;43;0;1
1880;3;3;40;0;3
1890;4;2;41;0;2
1900;3;1;42;0;1
1910;2;1;40;1;4
1920;0;0;41;0;1
1930;1;0;42;0;5
1940;1;1;43;0;0
1950;1;2;44;0;3
1960;1;0;45;0;1
1970;0;0;47;0;1
1980;0;0;48;1;3
1990;1;0;48;1;3
2000;2;0;48;0;3
2010;2;0;42;1;5
2020;1;1;44;0;2
2030;2;2;45;0;4
2040;2;0;44;0;3
2050;3;1;36;1;4
2060;2;0;34;1;1
2070;1;0;29;0;4
2080;1;0;23;1;7
2090;1;1;20;0;2
2100;1;2;23;1;2
2110;1;2;30;0;2
2120;1;3;45;1;4
2130;2;2;51;1;3
2140;1;1;49;1;6
2150;1;0;46;0;3
2160;1;0;44;0;3
2170;0;0;44;0;2
2180;0;0;49;0;1
2190;0;0;54;1;5
2200;0;0;54;0;6
2210;0;0;53;1;4
2220;0;0;54;0;2
2230;0;0;51;0;1
2240;0;1;47;1;2
2250;2;0;51;0;2
2260;2;0;39;0;1
2270;2;0;34;0;0
2280;1;0;24;0;2
2290;1;1;22;0;5
2300;0;1;28;0;5
2310;1;1;31;0;2
2320;1;1;32;1;4
2330;0;0;34;0;1
2340;0;1;33;1;4
2350;0;0;34;1;4
2360;2;0;31;1;2
2370;1;0;33;1;1
2380;1;0;37;1;1
2390;1;1;34;1;4
2400;1;1;36;0;1
2410;2;1;39;1;4
2420;3;1;39;1;4
2430;3;1;40;1;6
2440;1;1;44;2;3
2450;0;0;48;1;5
2460;0;0;48;1;5
2470;1;1;45;0;0
2480;0;2;45;0;2
2490;0;2;43;1;3
2500;0;1;46;1;2
2510;0;1;45;1;4
2520;0;0;50;1;5
2530;1;1;47;1;6
2540;0;0;46;2;4
2550;0;1;50;1;4
2560;0;0;55;0;1
2570;0;0;55;1;2
2580;0;0;53;1;7
2590;0;0;53;0;2
2600;0;0;55;0;3
2610;0;0;51;0;2
2620;0;0;50;0;3
2630;0;0;54;0;2
2640;1;1;52;1;0
2650;0;1;50;0;1
2660;0;1;50;0;1
2670;1;0;50;0;1
2680;0;1;45;0;0
2690;1;1;48;0;1
2700;0;1;54;0;2
2710;1;0;51;0;2
2720;1;1;54;1;0
2730;1;1;49;0;1
2740;2;0;46;0;5
2750;0;0;42;1;2
2760;0;0;41;0;2
2770;0;1;41;1;5
2780;0;1;42;0;4
2790;0;1;42;1;5
2800;1;0;42;0;2
2810;1;0;40;0;2
2820;0;1;42;0;2
2830;1;1;40;0;0
2840;0;0;40;0;3
2850;0;0;38;0;2
2860;0;0;37;0;2
2870;1;0;36;0;1
2880;1;0;35;0;3
2890;1;1;36;0;1
2900;0;1;36;0;1
2910;0;0;36;0;1
2920;1;1;39;0;3
2930;1;2;39;0;1
2940;3;0;38;1;3
2950;1;0;39;0;4
2960;2;1;38;1;1
2970;2;2;44;0;0
2980;2;2;44;0;3
2990;1;2;41;0;2
3000;0;2;40;0;0
3010;0;1;41;1;4
3020;1;1;38;0;1
3030;1;0;40;0;5
3040;0;1;37;0;4
3050;0;0;36;0;2
3060;1;0;33;1;5
3070;1;1;30;1;3
3080;1;1;29;1;5
