Year;Patriot;NonPatriot;Demand;SelfSacrifice;NbHeroes
0;0;0;0;0;0
0;0;0;0;0;0
10;0;1;0;0;1
20;0;0;1;0;1
30;0;0;2;0;0
40;1;1;4;0;1
50;1;1;3;0;5
60;1;0;5;0;0
70;2;0;3;0;1
80;1;0;3;0;1
90;1;0;3;0;3
100;5;1;2;1;2
110;5;0;3;0;1
120;7;0;2;1;4
130;7;0;5;0;2
140;5;2;5;0;1
150;4;1;7;0;1
160;4;2;5;0;4
170;3;2;4;1;2
180;3;4;6;0;8
190;4;4;5;0;1
200;4;6;8;0;2
210;3;6;8;0;0
220;2;5;6;1;6
230;2;5;2;1;4
240;4;5;1;1;2
250;3;3;2;1;2
260;5;3;3;0;3
270;6;3;2;1;3
280;6;5;3;0;1
290;9;6;3;0;5
300;8;5;3;0;3
310;8;6;3;0;4
320;9;5;3;0;2
330;10;6;4;0;6
340;7;5;4;1;3
350;7;6;3;1;3
360;8;6;5;1;7
370;7;6;6;1;1
380;9;6;8;1;3
390;11;6;10;1;3
400;10;7;11;1;6
410;12;8;14;0;3
420;12;8;14;0;2
430;13;8;15;1;3
440;15;7;15;0;5
450;18;7;13;1;6
460;19;9;12;1;4
470;19;12;13;1;3
480;18;17;13;1;4
490;20;20;13;1;2
500;20;20;13;1;8
510;21;21;14;1;7
520;20;23;13;1;5
530;21;24;14;1;2
540;20;25;13;1;3
550;20;22;13;1;6
560;20;19;14;1;2
570;23;19;16;2;5
580;27;19;19;1;5
590;27;18;23;1;6
600;28;19;20;1;3
610;27;18;22;1;5
620;27;19;23;1;4
630;27;21;22;1;1
640;27;23;20;1;4
650;27;23;22;1;6
660;26;24;24;1;4
670;27;28;24;1;1
680;27;27;24;1;8
690;27;28;24;1;7
700;26;28;24;1;1
710;27;29;25;1;3
720;26;32;24;1;3
730;26;33;24;1;6
740;25;34;24;1;2
750;26;35;24;2;6
760;26;32;24;2;4
770;25;34;23;2;4
780;27;34;24;2;6
790;26;34;25;2;3
800;26;32;24;2;4
810;26;32;24;2;3
820;25;32;25;3;10
830;25;31;26;3;9
840;26;32;25;3;9
850;26;32;25;2;11
860;26;32;23;3;4
870;25;33;23;2;7
880;26;33;24;3;13
890;26;33;23;2;8
900;26;33;22;2;6
910;27;34;23;2;8
920;26;34;22;2;10
930;26;34;24;2;8
940;26;35;22;2;4
950;25;34;22;2;6
960;27;33;22;2;6
970;27;33;22;2;8
980;26;32;22;2;7
990;27;33;22;2;12
1000;26;33;24;2;7
1010;27;33;22;2;6
1020;26;33;20;2;6
1030;26;32;21;2;5
1040;26;31;23;2;3
1050;27;30;21;2;8
1060;26;30;19;2;8
1070;26;29;20;2;7
1080;26;28;23;2;8
1090;26;27;27;2;7
1100;26;29;30;2;7
1110;27;27;33;2;11
1120;27;28;30;2;8
1130;26;27;31;2;10
1140;27;27;30;1;4
1150;28;28;25;2;4
1160;27;26;24;2;10
1170;28;26;24;2;6
1180;28;27;24;2;7
1190;29;26;22;2;5
1200;30;25;22;3;6
1210;30;25;23;2;8
1220;33;26;23;2;8
1230;31;26;24;2;7
1240;30;27;25;3;10
1250;30;26;25;3;8
1260;30;26;22;3;9
1270;29;26;22;3;6
1280;29;26;20;3;11
1290;30;26;22;3;15
1300;29;26;19;3;3
1310;28;27;20;3;10
1320;28;27;23;3;4
1330;28;26;26;2;9
1340;29;27;29;2;6
1350;32;27;29;2;11
1360;33;27;30;2;12
1370;32;28;31;2;9
1380;32;29;31;2;5
1390;33;29;32;2;8
1400;32;32;32;2;8
1410;33;34;32;2;9
1420;35;32;33;2;7
1430;35;33;34;2;12
1440;34;32;33;2;9
1450;34;34;33;2;6
1460;34;36;33;2;7
1470;34;36;32;2;5
1480;34;35;33;2;8
1490;34;35;33;2;3
1500;34;37;33;3;11
1510;35;38;33;2;8
1520;35;38;33;2;9
1530;35;39;34;2;3
1540;37;40;34;2;4
1550;34;41;35;2;9
1560;34;40;34;2;8
1570;34;40;33;2;9
1580;34;39;32;2;8
1590;33;38;33;2;5
1600;33;36;34;2;5
1610;33;35;34;2;13
1620;33;36;34;2;6
1630;33;34;32;2;4
1640;33;34;31;2;8
1650;33;34;32;2;4
1660;34;34;33;3;7
1670;34;35;31;3;13
1680;34;36;32;3;7
1690;33;35;32;3;10
1700;33;35;32;3;7
1710;35;35;33;3;6
1720;35;35;33;2;9
1730;34;36;33;2;7
1740;36;36;33;2;6
1750;36;37;34;1;5
1760;36;38;34;1;5
1770;35;38;34;2;5
1780;35;37;33;2;10
1790;37;37;33;2;8
1800;35;36;33;2;5
1810;35;35;33;2;10
1820;35;35;33;2;8
1830;36;34;33;2;15
1840;36;35;33;2;8
1850;36;35;33;2;9
1860;35;35;31;2;11
1870;36;35;31;2;7
1880;36;35;31;2;8
1890;37;35;31;2;8
1900;38;35;33;2;5
1910;40;35;33;3;5
1920;41;36;34;3;9
1930;41;37;34;2;9
1940;36;38;34;3;14
1950;36;39;35;3;9
1960;38;40;36;3;5
1970;36;38;36;3;10
1980;36;38;36;4;14
1990;37;38;36;4;13
2000;37;37;36;4;11
2010;37;38;37;3;9
2020;37;39;37;3;12
2030;37;39;37;3;11
2040;37;38;38;3;10
2050;37;37;37;3;12
2060;37;38;36;3;12
2070;37;38;37;3;10
2080;37;38;37;3;10
2090;37;40;37;3;13
2100;37;39;36;3;10
2110;37;37;39;4;9
2120;37;37;42;4;19
2130;37;37;45;3;12
2140;38;37;43;3;7
2150;38;38;39;3;10
2160;37;38;37;2;5
2170;37;37;36;3;7
2180;35;36;34;2;7
2190;37;37;35;3;10
2200;36;37;36;2;10
2210;36;37;37;2;6
2220;36;37;35;2;7
2230;37;36;36;2;8
2240;37;36;36;2;8
2250;37;37;36;2;6
2260;36;38;36;2;8
2270;37;38;36;2;5
2280;37;37;37;3;13
2290;37;37;39;3;12
2300;37;38;39;2;8
2310;38;38;36;4;9
2320;37;38;36;3;15
2330;38;39;36;3;15
2340;37;38;36;3;13
2350;37;37;37;3;7
2360;37;37;38;4;17
2370;37;38;38;4;15
2380;38;37;42;4;9
2390;40;39;40;4;17
2400;38;40;38;5;10
2410;38;41;36;5;6
2420;37;40;36;5;11
2430;38;40;34;4;21
2440;38;37;35;5;18
2450;36;36;35;4;12
2460;37;36;35;4;15
2470;37;37;37;4;25
2480;38;36;37;4;14
2490;36;37;36;4;13
2500;36;38;37;4;10
2510;36;40;38;4;13
2520;38;38;38;3;5
2530;37;40;35;3;9
2540;37;39;36;3;6
2550;39;40;36;2;6
2560;39;38;36;3;10
2570;40;37;37;2;10
2580;39;37;35;2;6
2590;37;36;36;3;6
2600;38;37;35;2;7
2610;36;37;35;3;8
2620;37;37;36;3;8
2630;37;36;36;4;7
2640;37;37;34;4;17
2650;37;36;34;4;14
2660;39;36;35;4;17
2670;37;38;34;4;15
2680;37;37;36;3;8
2690;38;37;36;3;12
2700;38;38;36;3;10
2710;39;39;36;3;10
2720;38;39;36;3;8
2730;37;38;37;2;7
2740;37;37;38;3;10
2750;37;38;37;3;7
2760;37;39;30;3;10
2770;38;40;30;3;5
2780;37;40;32;3;7
2790;37;40;32;3;5
2800;37;39;34;4;14
2810;37;40;34;3;7
2820;37;39;38;3;12
2830;36;36;37;2;7
2840;37;37;35;2;4
2850;37;38;32;2;5
2860;35;38;33;3;8
2870;36;39;34;3;11
2880;35;38;33;3;10
2890;36;39;33;3;16
2900;35;39;34;3;15
2910;35;38;28;3;13
2920;36;38;25;4;18
2930;36;37;28;3;5
2940;36;37;30;2;8
2950;36;39;33;2;8
2960;35;39;32;2;7
2970;36;38;32;2;5
2980;36;37;33;2;2
2990;36;36;32;2;9
3000;35;36;31;2;4
3010;35;37;30;2;6
3020;36;37;31;2;6
3030;36;36;33;2;12
3040;36;35;34;2;9
3050;37;35;34;2;6
3060;37;35;37;2;8
3070;38;37;37;2;7
3080;37;37;36;2;11
