Year;Patriot;NonPatriot;Demand;SelfSacrifice;NbHeroes
0;0;0;0;0;0
0;0;0;0;0;0
10;1;0;1;0;0
20;2;0;5;0;1
30;1;0;15;0;0
40;3;2;21;0;0
50;6;5;26;0;0
60;8;12;37;0;0
70;9;12;49;0;1
80;18;14;50;0;0
90;35;13;51;0;2
100;49;9;52;0;1
110;55;7;52;0;0
120;57;8;52;0;3
130;56;9;53;0;1
140;56;9;54;0;0
150;56;11;54;0;1
160;55;10;54;0;2
170;56;16;56;0;3
180;56;16;56;0;2
190;56;14;55;1;6
200;56;14;54;1;3
210;55;11;55;1;3
220;55;11;57;1;6
230;54;8;57;1;2
240;53;9;59;1;2
250;53;8;61;1;4
260;53;8;62;1;1
270;55;7;64;1;5
280;58;7;65;1;1
290;61;5;66;0;3
300;63;7;66;0;5
310;65;7;65;1;1
320;65;7;63;1;6
330;66;7;64;1;3
340;67;8;65;1;5
350;68;7;64;0;1
360;67;6;64;0;2
370;67;5;65;0;5
380;67;4;67;1;2
390;67;4;68;1;3
400;68;5;69;1;3
410;69;4;71;2;7
420;69;5;71;1;5
430;68;7;68;1;4
440;69;6;65;1;9
450;67;5;65;1;4
460;67;5;64;1;2
470;66;4;64;1;5
480;64;4;62;1;3
490;63;4;61;1;5
500;63;4;60;1;5
510;63;5;60;2;3
520;63;7;62;1;8
530;63;9;62;2;5
540;63;8;61;2;6
550;63;8;62;1;4
560;63;9;62;1;5
570;63;10;62;2;10
580;63;11;62;2;5
590;63;13;63;1;5
600;63;16;63;1;5
610;63;22;63;1;4
620;64;27;64;1;3
630;65;43;66;1;5
640;67;56;75;1;3
650;68;67;81;1;5
660;72;61;83;1;2
670;76;55;87;1;1
680;82;50;88;1;5
690;88;46;89;1;8
700;89;42;89;1;3
710;90;43;90;1;4
720;90;40;90;1;6
730;91;35;90;1;3
740;90;42;88;1;6
750;90;47;90;2;5
760;91;47;90;2;4
770;91;49;89;2;3
780;91;49;90;2;5
790;93;48;92;3;8
800;94;50;93;3;7
810;96;48;94;3;8
820;96;48;94;3;7
830;96;49;92;2;6
840;96;45;94;3;4
850;95;38;93;3;10
860;96;34;94;3;11
870;96;35;94;3;12
880;96;35;95;3;7
890;96;23;94;3;9
900;96;20;94;3;12
910;96;16;94;3;7
920;96;12;94;2;11
930;96;8;93;2;5
940;96;7;92;2;4
950;96;9;92;2;7
960;96;8;93;2;4
970;96;9;93;2;7
980;96;7;91;2;8
990;96;6;90;3;11
1000;96;7;90;1;8
1010;96;6;88;1;5
1020;96;7;88;1;1
1030;96;9;87;1;5
1040;95;6;85;1;6
1050;95;6;88;1;5
1060;94;4;87;1;6
1070;94;4;86;1;4
1080;93;3;87;1;6
1090;93;4;86;1;6
1100;93;5;86;1;6
1110;94;5;87;1;2
1120;93;4;89;1;6
1130;93;3;88;1;9
1140;93;4;87;1;4
1150;93;3;85;1;4
1160;93;3;85;1;7
1170;93;4;82;1;2
1180;93;5;81;2;4
1190;93;6;80;2;5
1200;92;7;78;2;7
1210;91;8;79;2;3
1220;91;7;79;2;8
1230;92;8;79;2;3
1240;92;6;80;2;10
1250;93;6;82;2;4
1260;93;7;80;2;11
1270;92;8;79;2;6
1280;93;8;82;2;7
1290;93;11;84;2;7
1300;94;10;85;2;4
1310;94;10;88;2;10
1320;94;8;87;2;3
1330;92;8;84;2;9
1340;93;9;85;2;7
1350;92;8;86;2;4
1360;92;10;85;2;6
1370;94;9;86;2;6
1380;94;9;87;2;5
1390;93;11;85;2;1
1400;94;11;85;2;8
1410;93;11;86;2;10
1420;94;12;86;2;7
1430;94;12;88;2;5
1440;95;10;87;2;6
1450;94;11;90;2;4
1460;95;12;90;2;6
1470;95;13;90;2;13
1480;95;15;87;2;6
1490;95;18;89;2;9
1500;95;16;91;2;9
1510;95;15;91;2;5
1520;96;17;91;2;5
1530;96;19;91;2;8
1540;96;21;90;2;4
1550;96;20;90;2;4
1560;96;20;86;2;4
1570;97;17;82;3;5
1580;97;16;80;2;4
1590;97;14;79;2;8
1600;97;15;81;2;8
1610;97;16;84;2;4
1620;97;13;88;2;4
1630;97;14;89;2;12
1640;97;11;91;2;7
1650;97;12;93;2;5
1660;98;14;92;2;8
1670;98;14;94;2;6
1680;98;14;94;2;6
1690;98;13;91;3;3
1700;97;13;90;2;7
1710;96;11;88;2;9
1720;96;9;87;2;4
1730;96;10;85;2;7
1740;96;9;86;2;8
1750;96;8;85;2;3
1760;96;9;87;2;8
1770;96;10;89;2;5
1780;96;9;90;2;8
1790;96;9;89;2;13
1800;96;9;89;3;3
1810;96;11;87;2;6
1820;97;11;83;2;15
1830;97;12;85;2;4
1840;97;13;89;2;3
1850;97;13;91;2;6
1860;96;13;91;2;7
1870;97;15;90;2;4
1880;97;15;92;2;11
1890;97;15;94;2;3
1900;97;14;93;3;2
1910;98;10;92;2;8
1920;98;11;93;2;4
1930;98;11;91;2;4
1940;97;10;91;2;6
1950;97;10;90;2;9
1960;97;11;91;2;6
1970;97;12;91;2;10
1980;97;11;92;2;8
1990;97;13;89;2;5
2000;97;17;91;2;10
2010;97;17;91;2;8
2020;97;19;92;2;9
2030;97;22;91;2;8
2040;97;25;92;2;4
2050;97;24;92;2;4
2060;97;23;91;2;5
2070;97;22;92;2;8
2080;97;21;92;2;9
2090;98;25;93;2;10
2100;98;29;93;2;6
2110;98;28;93;2;5
2120;98;25;92;2;6
2130;97;23;91;2;0
2140;97;16;92;2;9
2150;96;12;93;2;9
2160;96;12;94;2;4
2170;96;13;94;2;7
2180;96;12;95;2;6
2190;97;13;95;2;6
2200;97;14;95;2;5
2210;97;12;95;2;9
2220;98;14;95;2;7
2230;98;13;94;2;6
2240;98;10;95;2;8
2250;98;12;95;2;10
2260;98;8;94;2;3
2270;98;9;94;2;4
2280;98;9;94;2;6
2290;98;9;93;2;7
2300;98;9;93;2;4
2310;98;9;93;2;7
2320;98;9;92;2;8
2330;98;10;92;2;11
2340;97;10;93;2;8
2350;97;8;91;2;6
2360;97;7;93;2;8
2370;97;7;93;2;4
2380;97;7;92;2;8
2390;96;7;91;2;9
2400;97;8;89;2;8
2410;97;8;88;2;6
2420;97;9;87;2;3
2430;97;11;88;2;9
2440;98;8;89;2;13
2450;98;8;90;3;7
2460;98;10;89;2;7
2470;98;10;89;2;8
2480;98;8;88;2;5
2490;98;9;87;2;3
2500;98;8;87;2;5
2510;98;8;89;2;8
2520;98;9;91;2;6
2530;98;11;92;2;8
2540;99;11;91;2;7
2550;98;11;91;2;5
2560;99;11;91;2;5
2570;98;9;90;2;8
2580;98;10;92;2;6
2590;98;10;91;2;7
2600;98;8;91;2;8
2610;98;8;91;2;4
2620;98;8;90;2;8
2630;98;8;89;2;4
2640;97;9;90;2;9
2650;97;9;92;2;8
2660;97;11;90;3;9
2670;97;11;89;3;4
2680;96;12;89;2;6
2690;95;13;87;2;6
2700;95;12;89;2;4
2710;95;17;90;2;7
2720;96;14;91;2;14
2730;96;20;93;2;7
2740;96;25;91;2;11
2750;97;25;93;2;11
2760;96;23;92;2;6
2770;96;22;90;2;3
2780;96;23;88;2;3
2790;96;26;90;2;4
2800;96;25;90;2;12
2810;96;20;91;2;9
2820;96;16;89;2;10
2830;96;17;87;2;6
2840;96;16;85;2;5
2850;96;13;81;2;9
2860;97;13;80;2;7
2870;96;18;80;2;7
2880;95;15;80;2;9
2890;95;13;83;2;4
2900;94;10;81;2;5
2910;93;8;82;2;6
2920;93;7;83;2;4
2930;93;8;84;2;10
2940;93;8;85;2;8
2950;93;6;79;2;6
2960;92;9;79;2;6
2970;92;12;77;2;6
2980;92;12;77;2;11
2990;91;14;75;2;5
3000;92;12;75;2;7
3010;91;12;78;2;5
3020;91;10;77;2;4
3030;90;11;80;2;6
3040;89;8;80;2;7
3050;89;8;79;2;4
3060;88;8;79;1;4
3070;88;9;79;1;8
3080;87;7;79;2;8
