Year;Patriot;NonPatriot;Demand;SelfSacrifice;NbHeroes
0;0;0;0;0;0
0;0;0;0;0;0
10;0;0;0;0;1
20;0;0;0;0;1
30;1;0;0;0;1
40;1;0;0;0;1
50;1;0;0;0;3
60;0;1;0;0;5
70;1;1;0;0;2
80;1;2;0;0;1
90;0;1;0;0;1
100;1;0;0;0;1
110;1;1;0;0;1
120;1;1;0;0;0
130;2;0;0;0;0
140;2;0;0;0;1
150;2;1;0;0;3
160;2;1;0;0;1
170;4;0;0;0;3
180;2;0;0;0;1
190;2;0;0;0;2
200;1;1;0;0;1
210;1;0;0;0;0
220;2;0;0;0;1
230;1;0;0;0;0
240;1;0;0;0;2
250;0;1;0;0;0
260;0;0;0;0;5
270;1;0;0;0;1
280;1;0;0;0;1
290;1;0;0;0;1
300;2;0;0;0;1
310;3;0;0;0;3
320;2;1;0;0;3
330;3;0;0;0;5
340;2;0;0;0;1
350;1;0;0;0;0
360;1;0;0;0;2
370;1;0;0;0;2
380;1;0;0;0;1
390;1;0;0;0;1
400;0;0;0;0;1
410;1;0;0;0;2
420;0;0;0;0;0
430;0;0;0;0;1
440;1;1;0;0;3
450;0;0;0;0;1
460;0;0;0;0;0
470;0;0;0;0;0
480;1;1;0;0;1
490;1;1;0;0;4
500;2;0;0;0;0
510;1;1;0;0;1
520;1;1;0;0;0
530;1;1;0;0;1
540;2;1;0;0;1
550;1;1;0;0;3
560;1;1;0;0;0
570;2;1;0;0;0
580;2;1;0;0;2
590;3;1;0;0;0
600;3;1;0;0;1
610;3;0;0;0;2
620;2;0;0;0;2
630;2;0;0;0;0
640;1;1;0;0;2
650;1;1;0;0;1
660;1;1;0;0;2
670;1;0;0;0;4
680;1;0;0;0;2
690;2;0;0;0;0
700;4;1;0;0;3
710;4;1;0;0;1
720;3;0;0;0;4
730;1;1;0;0;4
740;1;0;0;0;2
750;1;1;0;0;3
760;1;2;0;0;2
770;2;1;0;0;1
780;2;0;0;0;2
790;1;0;0;0;1
800;1;0;0;0;3
810;2;0;0;0;1
820;2;0;0;0;1
830;3;0;0;0;1
840;2;0;0;0;1
850;3;0;0;0;1
860;2;0;0;0;4
870;2;0;0;0;3
880;2;0;0;0;1
890;2;0;0;0;1
900;1;0;0;0;1
910;2;0;0;0;2
920;1;0;0;0;0
930;1;0;0;0;1
940;2;1;0;0;1
950;2;1;0;0;1
960;2;1;0;0;0
970;2;1;0;0;2
980;2;0;0;0;1
990;2;0;0;0;2
1000;2;1;0;1;2
1010;1;0;0;0;4
1020;1;1;0;0;1
1030;1;1;0;0;4
1040;1;1;0;0;2
1050;2;1;0;1;4
1060;2;1;0;0;3
1070;1;0;0;0;0
1080;1;2;0;0;0
1090;1;1;0;0;0
1100;1;0;0;0;1
1110;1;0;0;0;1
1120;0;0;0;0;2
1130;0;1;0;0;2
1140;1;1;0;0;2
1150;1;1;0;0;0
1160;1;1;0;0;1
1170;0;1;0;0;2
1180;0;1;0;0;0
1190;0;1;0;0;2
1200;1;0;0;0;0
1210;1;0;0;0;0
1220;0;0;0;0;0
1230;0;0;0;0;4
1240;0;0;0;0;1
1250;1;0;0;0;2
1260;1;0;0;0;1
1270;2;0;0;0;1
1280;1;0;0;0;2
1290;2;0;0;0;3
1300;2;0;0;0;0
1310;1;0;0;0;2
1320;2;0;0;0;1
1330;1;0;0;0;4
1340;1;0;0;0;1
1350;1;0;0;0;0
1360;1;1;0;0;1
1370;1;0;0;0;1
1380;1;0;0;0;2
1390;1;0;0;0;1
1400;1;0;0;0;2
1410;1;0;0;0;2
1420;1;1;0;0;3
1430;1;2;0;0;2
1440;2;2;0;0;0
1450;1;1;0;0;4
1460;1;0;0;0;4
1470;1;0;0;0;3
1480;1;0;0;0;1
1490;1;0;0;0;2
1500;1;1;0;0;1
1510;1;0;0;0;0
1520;2;0;0;0;3
1530;1;1;0;0;2
1540;1;0;0;0;2
1550;1;0;0;0;2
1560;1;0;0;1;3
1570;1;0;0;1;3
1580;1;0;0;0;3
1590;1;1;0;1;1
1600;1;1;0;0;2
1610;1;1;0;0;1
1620;1;0;0;0;0
1630;1;0;0;0;3
1640;1;0;0;0;0
1650;1;0;0;0;0
1660;0;1;0;0;0
1670;0;0;0;0;6
1680;0;0;0;0;2
1690;0;0;0;1;0
1700;1;0;0;0;2
1710;0;0;0;0;1
1720;0;0;0;0;0
1730;0;0;0;0;1
1740;0;0;0;0;0
1750;0;1;0;0;1
1760;0;1;0;0;0
1770;0;0;0;0;1
1780;1;0;0;0;1
1790;1;0;0;0;1
1800;1;0;0;0;1
1810;1;0;0;0;2
1820;1;0;0;0;1
1830;1;0;0;0;3
1840;1;0;0;0;4
1850;1;0;0;0;1
1860;1;0;0;0;0
1870;1;0;0;0;0
1880;3;0;0;0;2
1890;2;0;0;0;4
1900;1;1;0;0;0
1910;0;1;0;0;2
1920;0;1;0;0;2
1930;0;2;0;0;0
1940;0;2;0;0;1
1950;0;1;0;0;0
1960;1;1;0;0;1
1970;0;1;0;0;0
1980;0;1;0;0;2
1990;1;1;0;0;2
2000;2;1;0;0;1
2010;1;1;0;0;1
2020;2;1;0;0;3
2030;2;1;0;0;0
2040;1;1;0;0;4
2050;1;0;0;0;0
2060;1;0;0;0;3
2070;2;1;0;0;2
2080;1;0;0;0;3
2090;1;0;0;1;2
2100;1;1;0;0;1
2110;1;0;0;0;0
2120;1;1;0;0;0
2130;0;0;0;0;1
2140;0;0;0;0;1
2150;1;0;0;0;1
2160;1;1;0;0;2
2170;1;2;0;0;0
2180;1;1;0;0;1
2190;0;0;0;0;5
2200;1;0;0;0;0
2210;1;0;0;0;0
2220;2;0;0;0;1
2230;2;0;0;0;1
2240;2;0;0;0;0
2250;3;0;0;0;0
2260;3;0;0;0;3
2270;2;0;0;0;0
2280;2;0;0;0;4
2290;2;0;0;0;1
2300;1;0;0;0;4
2310;1;0;0;0;0
2320;0;0;0;0;3
2330;0;0;0;0;1
2340;0;0;0;0;2
2350;0;0;0;0;0
2360;0;0;0;0;1
2370;1;0;0;0;1
2380;1;1;0;0;2
2390;1;0;0;0;3
2400;1;0;0;0;0
2410;1;1;0;0;1
2420;2;0;0;0;1
2430;2;0;0;0;2
2440;1;0;0;0;2
2450;1;1;0;0;1
2460;2;1;0;0;1
2470;2;0;0;0;1
2480;1;0;0;0;1
2490;1;0;0;0;0
2500;1;0;0;0;1
2510;1;0;0;0;2
2520;1;0;0;0;4
2530;1;0;0;0;1
2540;1;0;0;0;1
2550;1;1;0;0;2
2560;1;0;0;0;1
2570;1;1;0;0;3
2580;1;1;0;0;4
2590;1;1;0;0;1
2600;2;1;0;0;2
2610;2;1;0;0;1
2620;2;1;0;0;2
2630;2;0;0;0;2
2640;2;0;0;0;1
2650;1;0;0;0;0
2660;1;0;0;0;0
2670;2;1;0;0;1
2680;1;1;0;0;1
2690;1;1;0;0;1
2700;1;1;0;0;1
2710;1;1;0;0;1
2720;1;2;0;0;0
2730;1;2;0;0;0
2740;2;2;0;0;2
2750;2;2;0;0;1
2760;2;1;0;0;4
2770;2;1;0;0;1
2780;2;2;0;0;1
2790;2;1;0;0;1
2800;2;1;0;0;2
2810;2;2;0;0;0
2820;3;3;0;0;0
2830;3;1;0;0;1
2840;2;0;0;0;1
2850;3;0;0;0;0
2860;2;0;0;0;1
2870;3;0;0;0;2
2880;3;1;0;0;2
2890;3;1;0;0;2
2900;3;0;0;0;2
2910;3;0;0;0;2
2920;3;0;0;0;2
2930;3;0;0;0;1
2940;3;0;0;0;1
2950;3;0;0;0;2
2960;2;1;0;0;2
2970;3;0;0;0;1
2980;2;1;0;0;0
2990;3;1;0;0;1
3000;3;1;0;0;1
3010;4;1;0;0;1
3020;3;1;0;0;1
3030;2;1;0;0;1
3040;2;1;0;0;2
3050;3;1;0;0;2
3060;3;1;0;0;1
3070;3;0;0;0;2
3080;3;0;0;0;0
