Year;Patriot;NonPatriot;Demand;SelfSacrifice;NbHeroes
0;0;0;0;0;0
0;0;0;0;0;0
10;0;0;1;0;1
20;1;1;4;0;0
30;1;0;11;0;0
40;1;0;20;0;1
50;0;0;28;0;0
60;0;0;25;0;3
70;1;1;30;0;4
80;1;2;32;0;2
90;1;0;32;0;0
100;1;0;36;1;3
110;1;0;35;0;2
120;0;0;38;1;4
130;0;1;41;0;1
140;0;0;43;0;1
150;0;0;46;0;1
160;1;0;47;0;1
170;0;0;45;1;1
180;0;0;47;0;1
190;0;0;47;0;2
200;1;0;43;0;2
210;1;0;46;0;1
220;1;0;46;1;6
230;0;1;44;0;0
240;0;1;44;0;0
250;0;0;44;1;2
260;1;0;46;1;3
270;2;0;51;0;3
280;0;0;52;1;5
290;1;0;57;1;2
300;0;1;57;1;2
310;1;1;67;1;3
320;1;0;67;1;3
330;1;0;68;0;2
340;0;0;67;0;3
350;0;0;68;0;3
360;0;0;70;0;2
370;0;0;67;0;5
380;1;0;69;0;1
390;0;0;70;0;4
400;0;0;70;0;3
410;0;0;72;0;2
420;0;0;73;0;2
430;1;0;75;0;2
440;1;0;74;0;4
450;0;2;76;0;1
460;0;0;76;0;1
470;1;0;75;0;3
480;0;0;75;0;2
490;1;1;75;0;2
500;1;0;74;0;2
510;0;0;76;0;2
520;0;0;77;0;4
530;0;0;78;0;1
540;0;0;77;0;2
550;0;0;71;0;3
560;0;0;69;0;0
570;0;0;70;0;3
580;0;0;70;0;0
590;0;0;68;0;1
600;0;0;67;0;1
610;0;0;66;0;3
620;0;0;64;0;0
630;1;0;63;0;5
640;1;0;66;0;0
650;0;0;63;0;2
660;0;0;65;0;0
670;0;0;65;0;3
680;0;1;64;1;0
690;0;1;64;0;4
700;0;1;64;0;1
710;0;2;63;0;0
720;0;2;63;0;0
730;0;0;64;0;2
740;0;0;66;0;1
750;0;0;67;0;0
760;0;0;67;0;1
770;0;0;64;0;3
780;0;0;66;0;3
790;0;0;64;0;3
800;1;0;65;0;0
810;0;0;66;0;2
820;0;0;66;0;3
830;0;0;65;0;3
840;0;1;65;0;0
850;0;1;65;0;3
860;0;0;66;0;0
870;0;0;68;0;1
880;0;1;67;0;0
890;0;1;71;0;2
900;0;0;74;0;1
910;0;0;76;0;1
920;0;0;74;0;1
930;3;0;75;0;0
940;1;0;76;0;2
950;1;0;76;0;1
960;0;0;78;0;4
970;0;0;78;0;0
980;0;0;79;0;1
990;0;0;78;1;2
1000;0;0;78;0;3
1010;0;0;77;0;4
1020;0;0;76;0;2
1030;0;0;75;0;3
1040;0;0;75;0;1
1050;0;0;74;0;1
1060;0;0;75;0;0
1070;1;0;74;1;2
1080;0;0;73;1;1
1090;0;1;76;0;1
1100;0;0;75;0;1
1110;0;0;77;0;7
1120;0;0;75;0;3
1130;0;0;75;0;2
1140;0;1;76;0;5
1150;0;1;78;0;3
1160;0;1;78;1;3
1170;0;1;81;0;2
1180;0;1;81;0;2
1190;0;0;79;0;0
1200;0;0;77;0;2
1210;1;0;78;0;5
1220;1;0;81;0;0
1230;0;0;75;0;2
1240;0;0;75;1;2
1250;0;0;75;0;2
1260;0;0;75;0;3
1270;0;0;74;0;0
1280;0;0;76;0;4
1290;0;0;71;0;0
1300;0;1;69;0;0
1310;0;0;66;0;2
1320;0;0;64;0;1
1330;0;0;63;0;1
1340;0;0;65;0;1
1350;1;1;65;0;1
1360;0;0;66;0;1
1370;0;0;69;0;0
1380;0;0;72;0;3
1390;1;0;74;0;1
1400;1;0;76;0;1
1410;1;0;77;0;2
1420;1;0;76;0;3
1430;0;0;72;0;2
1440;0;1;71;1;3
1450;0;0;74;0;4
1460;0;1;72;0;2
1470;0;0;73;0;1
1480;0;0;73;1;1
1490;0;0;73;0;1
1500;1;1;76;0;2
1510;0;0;72;0;1
1520;0;0;72;0;0
1530;0;0;69;0;3
1540;1;1;68;0;0
1550;0;1;74;0;2
1560;0;0;72;0;1
1570;0;0;71;0;0
1580;0;0;75;0;3
1590;0;0;76;0;1
1600;0;1;77;0;1
1610;0;1;77;0;0
1620;0;0;78;0;1
1630;0;0;77;0;0
1640;0;0;78;0;0
1650;0;0;78;0;1
1660;0;0;78;1;2
1670;0;0;75;1;5
1680;0;0;74;0;3
1690;0;0;75;0;2
1700;0;0;74;0;1
1710;0;0;73;0;1
1720;0;0;70;0;1
1730;0;0;65;0;1
1740;0;0;63;0;2
1750;0;1;62;0;2
1760;0;0;64;0;3
1770;0;0;66;0;3
1780;1;0;63;0;2
1790;0;0;58;0;0
1800;0;0;62;0;4
1810;0;0;62;1;1
1820;1;1;64;0;1
1830;0;0;66;0;3
1840;0;0;64;0;0
1850;0;0;66;0;3
1860;0;0;71;0;0
1870;0;0;70;0;1
1880;0;0;71;1;1
1890;0;0;67;0;3
1900;0;0;66;0;0
1910;0;0;67;0;0
1920;0;0;66;0;3
1930;0;0;64;0;0
1940;0;0;64;0;5
1950;0;0;58;0;5
1960;0;1;61;0;2
1970;0;1;60;0;2
1980;1;1;60;0;0
1990;0;1;62;0;1
2000;0;0;58;0;4
2010;0;0;64;1;4
2020;0;0;62;0;1
2030;0;0;60;0;2
2040;1;0;60;0;2
2050;1;0;64;0;0
2060;0;0;59;0;3
2070;1;1;57;1;1
2080;1;0;50;1;2
2090;0;0;51;1;3
2100;0;0;49;0;2
2110;1;1;49;1;3
2120;0;0;51;1;2
2130;0;0;55;0;2
2140;0;0;48;0;3
2150;1;1;46;0;2
2160;0;0;45;0;2
2170;0;1;45;0;2
2180;1;1;46;1;2
2190;1;0;46;0;2
2200;1;0;45;0;2
2210;0;0;48;1;3
2220;0;1;46;0;1
2230;0;0;41;0;1
2240;0;0;45;1;2
2250;0;0;39;1;6
2260;0;0;39;0;5
2270;0;0;40;0;3
2280;1;0;38;0;0
2290;1;0;37;0;2
2300;0;0;34;0;3
2310;1;0;35;0;2
2320;1;0;31;0;1
2330;0;0;33;0;2
2340;0;0;31;0;0
2350;0;0;32;0;3
2360;0;0;34;0;3
2370;0;0;36;0;2
2380;0;1;35;0;3
2390;1;0;34;1;6
2400;1;0;35;1;2
2410;1;0;33;0;5
2420;1;0;31;0;3
2430;0;0;33;0;6
2440;0;0;35;0;1
2450;0;1;39;0;2
2460;0;1;43;0;2
2470;0;0;43;1;2
2480;1;1;39;1;0
2490;1;0;41;0;3
2500;1;1;45;1;2
2510;1;1;43;1;4
2520;1;0;43;1;1
2530;0;0;42;1;1
2540;0;0;46;0;3
2550;0;0;47;0;4
2560;0;0;41;0;2
2570;1;0;49;0;1
2580;1;0;51;0;3
2590;0;0;50;0;1
2600;0;0;45;0;1
2610;0;0;40;0;3
2620;0;0;46;0;0
2630;0;0;44;0;1
2640;0;0;49;0;1
2650;0;0;53;0;3
2660;0;0;57;0;3
2670;0;0;56;0;2
2680;1;0;59;0;2
2690;2;0;57;0;2
2700;2;1;57;0;0
2710;1;1;57;0;2
2720;0;0;53;0;3
2730;0;0;51;0;1
2740;0;0;50;0;4
2750;0;0;51;1;2
2760;1;0;53;1;3
2770;0;0;47;1;4
2780;0;1;48;0;4
2790;0;0;42;0;1
2800;0;1;43;0;3
2810;0;1;47;0;1
2820;2;1;44;0;0
2830;0;0;40;0;6
2840;0;0;44;0;3
2850;0;0;46;0;3
2860;0;0;45;0;2
2870;0;0;44;0;1
2880;0;0;46;0;2
2890;0;0;45;0;3
2900;0;0;45;1;6
2910;0;0;45;0;3
2920;0;1;44;0;3
2930;0;0;47;0;0
2940;0;0;45;1;2
2950;0;0;46;0;0
2960;0;0;51;1;2
2970;0;0;49;1;3
2980;0;0;46;0;0
2990;0;0;45;0;0
3000;0;1;46;0;2
3010;0;0;40;0;1
3020;0;0;39;0;0
3030;0;1;42;0;4
3040;0;0;47;0;1
3050;0;0;45;0;1
3060;0;0;42;1;1
3070;0;0;39;1;4
3080;0;0;39;1;3
