Year;Patriot;NonPatriot;Demand;SelfSacrifice;NbHeroes
0;0;0;0;0;0
0;0;0;0;0;0
10;1;0;3;0;0
20;0;1;12;0;1
30;0;5;29;0;2
40;1;14;50;2;4
50;1;21;62;1;2
60;1;29;73;1;4
70;0;32;76;0;0
80;0;38;79;0;2
90;0;46;81;0;2
100;1;48;84;0;2
110;1;47;85;0;3
120;4;25;86;1;2
130;5;20;89;3;17
140;3;20;91;3;11
150;4;18;92;2;7
160;2;14;91;1;5
170;1;11;92;1;1
180;2;11;92;1;4
190;2;19;95;1;5
200;3;21;95;0;2
210;2;17;95;0;1
220;4;14;95;1;3
230;4;8;94;1;4
240;3;14;94;2;9
250;3;14;95;3;9
260;5;10;97;3;5
270;6;13;97;2;12
280;4;8;98;2;8
290;4;6;97;3;9
300;3;5;97;3;14
310;4;2;98;2;3
320;3;1;97;1;9
330;3;2;96;0;6
340;3;1;96;0;2
350;3;0;96;1;10
360;1;1;96;0;0
370;2;5;95;0;3
380;1;3;96;1;6
390;1;1;95;0;4
400;1;0;94;0;0
410;1;0;93;0;2
420;1;0;93;0;2
430;1;0;91;0;1
440;2;0;93;0;0
450;1;0;93;0;1
460;1;0;92;0;2
470;1;0;91;0;0
480;0;2;94;0;1
490;0;1;95;0;2
500;0;0;93;0;1
510;1;1;91;0;1
520;1;0;93;0;3
530;0;0;92;0;3
540;1;0;91;0;2
550;1;1;89;0;3
560;0;1;87;0;1
570;0;0;86;0;2
580;0;0;86;0;3
590;0;0;81;0;3
600;1;2;84;0;2
610;1;1;83;1;2
620;1;0;83;0;1
630;0;1;85;1;4
640;0;0;83;0;1
650;0;0;83;0;2
660;1;1;80;0;3
670;1;0;78;1;2
680;1;1;78;0;2
690;1;2;78;0;1
700;1;4;87;1;5
710;3;7;89;1;3
720;2;4;89;1;3
730;2;4;89;1;8
740;2;3;87;0;1
750;2;1;87;0;4
760;2;3;86;1;5
770;2;0;86;0;2
780;1;0;87;0;3
790;1;0;86;0;3
800;1;0;87;0;2
810;0;0;87;0;1
820;0;0;87;0;1
830;0;0;88;1;3
840;0;0;88;1;5
850;0;0;90;2;5
860;0;1;90;0;2
870;0;1;89;0;3
880;0;1;87;1;1
890;0;1;87;0;3
900;2;2;87;1;9
910;1;2;88;0;2
920;1;0;87;0;1
930;0;0;87;0;2
940;0;0;85;0;1
950;0;0;84;0;1
960;0;1;84;0;4
970;1;0;85;0;1
980;0;0;84;0;2
990;0;0;85;0;1
1000;0;1;88;0;1
1010;0;0;88;0;0
1020;1;1;88;0;0
1030;0;0;87;0;0
1040;1;0;87;0;1
1050;0;0;87;0;0
1060;0;0;85;0;2
1070;0;1;82;1;3
1080;0;1;84;1;1
1090;2;1;84;0;4
1100;2;0;84;0;3
1110;1;1;85;0;1
1120;2;1;82;0;4
1130;0;0;81;1;2
1140;0;0;79;0;0
1150;0;0;82;0;2
1160;0;0;82;1;5
1170;0;1;82;1;4
1180;1;1;81;0;1
1190;0;0;81;0;3
1200;0;0;80;0;2
1210;1;0;80;0;2
1220;0;0;79;1;1
1230;0;0;80;1;1
1240;1;0;79;0;3
1250;0;0;79;1;3
1260;1;0;79;0;2
1270;1;0;77;0;3
1280;0;0;77;0;2
1290;0;0;78;0;4
1300;0;0;77;0;2
1310;0;0;77;0;3
1320;0;0;75;0;0
1330;1;0;77;0;4
1340;1;1;75;0;2
1350;2;3;77;0;4
1360;1;3;77;0;1
1370;1;5;84;1;8
1380;1;6;86;0;4
1390;2;4;85;0;3
1400;2;6;86;1;4
1410;2;0;85;1;4
1420;1;1;83;1;0
1430;0;0;86;1;3
1440;0;0;86;1;4
1450;0;1;85;0;4
1460;0;0;84;0;6
1470;0;0;82;0;2
1480;0;0;79;0;1
1490;0;0;80;0;1
1500;1;2;82;0;2
1510;0;2;86;0;2
1520;0;2;84;0;1
1530;0;2;85;0;1
1540;0;1;82;0;1
1550;0;1;81;0;2
1560;1;0;80;0;1
1570;0;0;83;0;2
1580;0;0;83;0;4
1590;0;1;87;0;2
1600;0;1;85;0;4
1610;0;1;86;0;4
1620;0;1;89;0;0
1630;0;1;90;0;3
1640;0;0;89;0;2
1650;0;0;89;0;3
1660;0;0;83;0;1
1670;1;0;81;0;0
1680;0;1;80;0;0
1690;0;0;80;0;3
1700;0;1;82;0;3
1710;0;1;82;1;2
1720;1;0;83;0;0
1730;0;0;83;0;1
1740;0;0;82;0;2
1750;0;0;82;0;1
1760;0;0;83;0;2
1770;0;0;82;0;0
1780;1;0;81;0;2
1790;0;0;79;0;4
1800;0;0;80;0;2
1810;1;0;78;0;2
1820;1;0;79;0;0
1830;2;1;80;0;0
1840;1;1;82;0;5
1850;0;0;84;0;7
1860;0;1;83;0;1
1870;1;0;83;0;4
1880;0;0;83;1;2
1890;0;1;84;1;3
1900;0;0;86;1;4
1910;0;1;82;1;7
1920;0;0;80;1;2
1930;0;0;80;1;2
1940;0;0;78;0;1
1950;1;0;78;0;4
1960;0;0;78;0;1
1970;1;0;81;0;2
1980;1;0;77;0;2
1990;0;3;81;0;1
2000;2;3;83;0;1
2010;2;7;86;1;2
2020;2;6;90;1;2
2030;2;4;91;2;13
2040;3;2;92;2;8
2050;1;1;92;1;3
2060;0;1;92;1;1
2070;0;1;94;1;8
2080;0;1;92;1;3
2090;0;1;92;1;1
2100;0;2;92;1;2
2110;0;0;93;0;0
2120;0;0;95;0;6
2130;0;0;96;0;2
2140;0;1;95;0;1
2150;0;0;95;1;2
2160;0;0;90;1;3
2170;0;2;93;1;1
2180;1;3;93;1;3
2190;3;5;93;0;0
2200;4;2;93;0;1
2210;4;1;93;0;0
2220;3;0;92;0;4
2230;2;0;93;0;1
2240;1;1;94;0;1
2250;0;1;94;0;2
2260;0;1;93;0;2
2270;0;1;93;0;1
2280;0;1;91;1;3
2290;0;2;90;0;1
2300;0;2;91;0;3
2310;0;2;91;0;1
2320;1;0;91;0;2
2330;1;0;92;0;3
2340;1;0;90;0;4
2350;1;0;89;0;4
2360;1;0;91;0;3
2370;0;0;90;0;5
2380;0;0;90;0;1
2390;1;0;89;0;1
2400;1;0;89;0;2
2410;0;0;88;0;1
2420;1;0;88;0;3
2430;0;0;93;0;2
2440;0;0;94;0;0
2450;0;0;91;0;1
2460;1;0;93;0;1
2470;0;0;93;0;3
2480;1;0;90;0;1
2490;2;0;90;0;5
2500;1;0;90;0;3
2510;0;0;90;0;1
2520;0;0;92;0;1
2530;0;1;91;0;1
2540;0;0;91;0;1
2550;0;0;91;1;1
2560;0;0;88;0;1
2570;0;0;90;0;4
2580;0;0;90;0;0
2590;0;0;89;0;4
2600;0;0;89;0;1
2610;0;1;92;0;2
2620;1;1;92;0;0
2630;0;1;91;0;2
2640;0;1;90;0;0
2650;0;3;91;0;0
2660;0;5;93;0;0
2670;1;1;93;0;1
2680;0;0;93;1;2
2690;1;1;94;0;1
2700;0;2;92;0;4
2710;0;1;93;0;3
2720;0;0;93;0;3
2730;0;0;91;0;3
2740;0;1;91;0;1
2750;0;0;91;0;3
2760;0;0;88;0;3
2770;0;0;89;1;2
2780;0;0;91;0;3
2790;0;1;92;0;3
2800;1;2;91;0;0
2810;0;1;89;0;2
2820;0;0;89;0;3
2830;0;1;87;0;4
2840;0;0;89;0;1
2850;0;0;87;0;1
2860;1;1;89;0;3
2870;0;2;91;0;3
2880;1;3;94;0;1
2890;0;2;95;0;0
2900;0;0;95;0;4
2910;0;0;94;0;3
2920;1;0;93;0;2
2930;1;0;92;0;1
2940;0;0;91;0;2
2950;0;0;91;0;1
2960;0;0;89;0;2
2970;1;0;88;0;4
2980;0;0;86;0;1
2990;0;0;83;0;1
3000;0;0;85;0;2
3010;0;0;82;0;3
3020;1;0;83;0;0
3030;0;0;85;0;2
3040;1;1;88;0;0
3050;1;1;89;0;1
3060;0;2;88;1;2
3070;0;0;85;0;4
3080;0;0;87;0;0
