Year;Patriot;NonPatriot;Demand;SelfSacrifice;NbHeroes
0;0;0;0;0;0
0;0;0;0;0;0
10;0;0;1;0;2
20;2;0;7;0;1
30;3;0;23;0;3
40;3;1;33;1;1
50;6;1;36;1;6
60;6;1;37;0;3
70;14;2;39;0;0
80;26;1;39;0;3
90;33;1;33;1;2
100;42;1;28;1;4
110;44;1;28;1;2
120;44;1;27;1;6
130;42;2;29;0;3
140;42;3;29;1;1
150;38;2;29;0;9
160;34;3;27;1;3
170;31;3;26;2;7
180;29;3;25;2;5
190;27;3;25;2;9
200;28;3;25;1;5
210;28;3;26;2;9
220;27;3;26;1;5
230;26;10;29;1;4
240;30;15;35;1;14
250;32;17;44;1;5
260;33;15;55;2;6
270;36;18;67;2;3
280;32;12;73;2;3
290;32;8;71;2;9
300;34;6;54;2;4
310;29;5;47;2;6
320;27;6;43;2;5
330;26;8;41;3;9
340;26;10;33;3;12
350;27;11;35;2;11
360;27;15;35;3;6
370;27;15;38;3;11
380;28;11;40;3;6
390;28;8;40;3;8
400;28;6;37;3;10
410;26;9;38;3;7
420;27;6;43;3;9
430;27;5;42;3;10
440;25;4;37;2;10
450;26;3;36;3;16
460;27;5;32;2;4
470;26;7;36;3;6
480;27;7;35;3;12
490;26;6;32;2;8
500;27;9;32;2;9
510;26;10;34;3;10
520;26;13;38;3;11
530;26;11;44;3;10
540;27;8;43;3;15
550;28;8;41;4;8
560;29;10;41;4;10
570;30;8;41;4;14
580;31;5;36;3;9
590;30;7;32;3;10
600;30;3;32;3;15
610;31;2;32;2;4
620;31;2;32;2;8
630;31;4;29;2;10
640;30;4;28;2;8
650;31;4;29;2;6
660;32;3;29;2;8
670;31;3;30;2;13
680;31;3;29;3;12
690;31;2;29;2;2
700;30;2;28;3;12
710;30;1;27;3;8
720;29;2;27;2;7
730;29;1;28;2;5
740;29;1;28;2;9
750;29;1;29;2;7
760;28;1;28;2;6
770;28;1;28;2;10
780;28;1;27;2;3
790;28;1;29;2;6
800;28;1;28;2;6
810;28;2;28;2;3
820;28;1;28;2;4
830;28;2;28;2;3
840;28;1;28;2;8
850;28;1;28;2;11
860;28;1;28;2;12
870;28;2;28;2;6
880;28;3;28;2;5
890;29;2;28;2;4
900;28;1;28;1;4
910;28;2;28;2;5
920;28;2;28;2;3
930;28;1;28;2;7
940;28;2;28;2;2
950;29;2;28;1;7
960;28;3;28;1;6
970;29;2;28;2;6
980;28;2;28;2;4
990;29;2;28;2;10
1000;29;2;28;1;6
1010;28;2;28;2;4
1020;28;2;28;1;8
1030;30;2;28;2;5
1040;29;3;28;2;10
1050;29;3;28;2;10
1060;28;3;28;1;7
1070;28;3;28;2;5
1080;28;4;28;2;12
1090;28;4;28;2;8
1100;28;4;28;2;5
1110;28;2;28;2;6
1120;28;2;28;2;7
1130;28;2;28;2;4
1140;29;2;28;2;0
1150;28;2;28;2;5
1160;29;4;28;2;11
1170;29;4;28;2;9
1180;29;7;28;2;8
1190;29;8;28;2;8
1200;29;9;28;3;5
1210;29;12;30;2;8
1220;29;9;34;3;13
1230;29;8;32;3;6
1240;29;8;30;2;6
1250;28;6;29;2;5
1260;28;5;29;2;6
1270;29;8;30;2;10
1280;29;9;33;3;9
1290;30;11;32;3;11
1300;29;13;33;2;3
1310;29;12;34;2;8
1320;29;12;33;2;8
1330;29;13;35;2;5
1340;28;12;34;2;15
1350;28;13;39;2;8
1360;29;12;42;2;9
1370;31;12;46;2;6
1380;31;10;43;2;9
1390;31;11;52;2;11
1400;31;9;48;2;12
1410;30;9;48;2;6
1420;30;8;46;2;4
1430;31;9;43;2;7
1440;30;7;39;2;2
1450;30;9;32;2;6
1460;32;12;30;2;5
1470;32;11;31;2;8
1480;31;8;30;2;5
1490;30;7;30;2;4
1500;30;13;28;2;11
1510;28;13;29;3;8
1520;29;16;29;3;8
1530;28;17;31;2;6
1540;28;19;34;3;12
1550;29;22;41;2;10
1560;31;23;56;2;7
1570;34;19;67;2;7
1580;36;17;65;2;5
1590;35;18;59;2;1
1600;35;14;66;2;11
1610;35;13;55;2;7
1620;34;15;56;2;7
1630;32;12;62;2;7
1640;33;10;53;2;6
1650;34;8;48;2;9
1660;34;9;43;2;10
1670;34;8;38;2;9
1680;35;7;35;2;6
1690;35;6;34;2;7
1700;35;6;34;2;4
1710;36;7;34;2;7
1720;36;6;34;2;4
1730;36;5;35;2;4
1740;34;6;33;2;8
1750;34;7;34;2;7
1760;34;11;32;2;8
1770;34;11;33;2;4
1780;34;12;35;2;11
1790;34;11;36;2;9
1800;34;12;36;3;6
1810;34;12;38;2;10
1820;35;11;36;3;3
1830;34;13;34;2;10
1840;34;17;40;2;10
1850;34;16;43;2;8
1860;34;14;44;2;8
1870;34;13;42;2;6
1880;35;13;37;2;6
1890;34;17;38;2;7
1900;34;16;41;2;5
1910;34;18;44;2;3
1920;34;25;50;2;11
1930;34;24;66;3;10
1940;35;17;67;2;3
1950;36;13;56;2;3
1960;35;12;54;2;11
1970;35;11;47;2;5
1980;34;15;44;2;6
1990;34;15;42;2;5
2000;34;16;37;2;4
2010;34;16;34;2;10
2020;35;16;34;2;7
2030;35;14;33;2;5
2040;35;15;35;3;13
2050;36;13;35;3;15
2060;36;15;38;2;14
2070;34;20;45;2;7
2080;35;24;60;2;10
2090;34;28;72;2;9
2100;34;27;78;2;5
2110;37;25;78;2;8
2120;35;21;76;2;6
2130;34;18;67;2;4
2140;34;14;59;3;9
2150;33;14;55;3;13
2160;33;12;46;3;6
2170;34;11;40;3;8
2180;33;13;34;3;6
2190;35;12;37;2;13
2200;33;11;37;2;3
2210;34;10;36;2;10
2220;33;9;34;3;6
2230;33;4;31;3;10
2240;32;3;31;2;7
2250;33;3;31;2;7
2260;32;3;31;2;4
2270;32;3;31;2;10
2280;32;2;30;2;10
2290;31;2;31;2;4
2300;31;3;31;2;6
2310;31;6;31;2;6
2320;32;6;31;2;5
2330;33;5;32;2;9
2340;33;3;31;2;8
2350;33;3;31;2;3
2360;32;3;31;2;5
2370;32;1;30;2;5
2380;32;3;30;2;6
2390;32;3;31;1;6
2400;33;4;30;2;8
2410;32;4;32;2;5
2420;32;4;30;2;7
2430;34;3;30;2;13
2440;33;3;31;2;2
2450;32;2;31;2;9
2460;33;4;31;2;5
2470;32;3;31;2;7
2480;32;3;31;2;8
2490;32;2;33;1;5
2500;34;2;31;2;6
2510;34;2;31;2;8
2520;34;4;32;1;3
2530;33;4;32;1;5
2540;33;2;33;1;12
2550;32;1;32;2;7
2560;32;1;31;2;5
2570;32;1;32;1;4
2580;32;1;32;1;4
2590;32;1;31;1;4
2600;32;3;31;1;9
2610;32;2;32;1;4
2620;32;1;31;1;6
2630;32;2;31;1;10
2640;32;3;31;2;10
2650;32;2;32;2;11
2660;32;1;31;2;4
2670;32;1;31;2;10
2680;32;3;31;3;9
2690;32;4;31;3;8
2700;32;5;31;3;11
2710;31;5;31;3;13
2720;33;5;31;2;11
2730;32;3;31;2;7
2740;32;3;31;2;6
2750;32;3;30;2;5
2760;32;5;31;1;3
2770;32;11;32;1;4
2780;32;11;31;2;8
2790;32;13;31;2;4
2800;33;16;30;2;9
2810;32;16;30;2;4
2820;30;8;30;1;7
2830;32;9;31;1;3
2840;31;5;31;2;7
2850;32;3;31;1;5
2860;32;1;31;2;5
2870;32;2;31;2;5
2880;32;1;31;2;8
2890;32;1;31;2;7
2900;32;1;31;2;2
2910;32;1;31;2;11
2920;32;1;31;2;3
2930;32;1;31;1;6
2940;32;2;31;1;6
2950;32;4;31;1;4
2960;32;4;31;1;5
2970;32;5;31;1;4
2980;32;6;31;1;4
2990;32;8;33;1;3
3000;32;6;32;1;5
3010;32;7;31;1;5
3020;33;5;31;1;2
3030;34;5;31;1;6
3040;32;6;30;1;5
3050;32;3;30;1;3
3060;31;3;31;2;2
3070;31;6;31;1;7
3080;32;8;31;1;4
