Year;Patriot;NonPatriot;Demand;SelfSacrifice;NbHeroes
0;0;0;0;0;0
0;0;0;0;0;0
10;3;0;1;0;0
20;3;0;9;0;1
30;4;1;15;0;4
40;5;0;20;0;0
50;9;2;25;0;2
60;8;5;27;1;3
70;13;2;28;1;2
80;23;4;29;1;4
90;27;3;32;1;6
100;30;3;28;1;6
110;27;3;25;1;3
120;28;2;23;1;5
130;29;1;21;1;4
140;28;2;20;1;1
150;27;3;21;1;5
160;27;5;21;2;4
170;26;5;18;2;7
180;27;5;17;2;8
190;28;5;16;2;6
200;27;6;16;2;12
210;28;8;17;2;3
220;28;8;18;1;7
230;27;10;22;2;6
240;26;11;30;2;4
250;26;9;34;1;8
260;28;9;35;2;7
270;28;11;35;2;8
280;29;11;32;2;5
290;31;11;33;1;4
300;31;8;31;2;8
310;31;7;33;2;2
320;32;7;33;2;6
330;32;8;34;2;3
340;32;11;33;1;7
350;32;15;36;2;5
360;32;13;40;1;8
370;33;14;41;2;5
380;32;15;51;2;3
390;32;16;58;2;6
400;32;15;62;2;6
410;33;10;61;2;2
420;33;11;60;2;1
430;33;12;52;1;4
440;33;10;53;2;8
450;32;10;51;2;7
460;33;11;54;2;12
470;33;12;55;2;8
480;33;13;48;2;10
490;33;13;50;2;6
500;33;12;51;1;8
510;33;10;50;1;5
520;33;10;49;1;7
530;33;9;42;1;4
540;33;9;38;2;10
550;34;6;37;1;6
560;34;5;31;2;3
570;33;4;31;2;6
580;33;5;31;2;4
590;33;4;30;2;8
600;33;4;30;3;7
610;34;1;30;2;9
620;33;3;30;2;11
630;34;3;30;3;8
640;34;3;30;3;8
650;35;1;30;3;2
660;35;1;31;2;4
670;33;2;31;3;6
680;33;3;31;3;15
690;33;3;31;2;3
700;33;2;31;2;7
710;34;1;31;2;4
720;33;1;31;2;6
730;34;1;30;2;5
740;33;2;30;1;4
750;34;2;31;2;5
760;34;2;31;1;4
770;34;1;30;1;5
780;34;1;30;1;6
790;34;1;30;1;6
800;34;2;31;1;3
810;33;3;31;1;2
820;33;3;32;1;6
830;34;6;31;1;5
840;33;7;30;1;4
850;34;5;30;2;6
860;34;3;30;1;8
870;34;5;30;2;6
880;34;4;30;2;7
890;34;7;31;1;12
900;34;3;31;1;5
910;35;3;32;1;2
920;34;2;30;1;9
930;34;3;30;1;4
940;35;2;30;1;9
950;34;2;30;1;4
960;34;2;29;2;6
970;34;2;30;1;4
980;33;2;30;2;5
990;32;3;30;2;6
1000;32;4;31;2;4
1010;32;4;31;2;3
1020;31;3;31;2;9
1030;32;2;30;2;4
1040;31;3;29;2;8
1050;31;3;29;1;4
1060;32;1;28;1;5
1070;31;3;28;1;4
1080;32;3;29;1;7
1090;32;0;30;1;7
1100;32;2;29;1;1
1110;32;1;29;1;1
1120;32;3;29;1;7
1130;33;5;29;1;8
1140;32;4;28;1;5
1150;31;2;28;1;5
1160;32;2;28;1;1
1170;32;3;27;1;6
1180;32;5;29;1;3
1190;32;3;28;1;5
1200;31;5;30;1;4
1210;32;6;31;1;6
1220;31;6;28;2;4
1230;32;5;28;1;6
1240;31;5;30;2;3
1250;31;2;28;2;8
1260;31;3;27;1;9
1270;30;1;27;2;8
1280;29;1;28;2;3
1290;29;1;28;2;9
1300;30;2;27;1;2
1310;29;1;27;2;6
1320;29;2;27;2;5
1330;30;1;26;2;7
1340;29;2;26;2;8
1350;29;2;26;2;4
1360;28;4;26;1;11
1370;29;7;27;2;5
1380;29;3;28;1;8
1390;29;4;27;1;4
1400;28;3;27;1;4
1410;29;5;27;1;5
1420;30;7;27;1;4
1430;31;9;28;1;8
1440;30;12;29;1;6
1450;29;19;31;2;7
1460;30;20;40;2;7
1470;28;18;62;1;5
1480;28;18;62;2;11
1490;28;16;63;1;7
1500;28;12;63;2;5
1510;28;10;62;2;7
1520;29;8;60;2;4
1530;30;6;56;2;7
1540;29;5;51;2;5
1550;27;5;44;2;7
1560;27;7;43;2;3
1570;28;7;49;2;9
1580;27;9;42;2;5
1590;28;8;40;2;5
1600;27;10;37;2;8
1610;28;12;35;2;4
1620;28;12;38;2;5
1630;28;13;37;3;8
1640;28;12;40;2;7
1650;28;14;43;3;9
1660;30;16;51;2;8
1670;31;14;53;2;8
1680;28;11;52;2;7
1690;28;12;52;2;5
1700;28;9;51;2;6
1710;29;7;52;2;8
1720;28;6;46;2;6
1730;28;4;42;2;4
1740;28;5;37;1;5
1750;27;7;33;1;3
1760;28;6;31;2;9
1770;28;4;27;2;6
1780;28;5;27;2;4
1790;28;4;27;2;13
1800;28;4;27;2;7
1810;28;4;28;2;6
1820;28;3;27;2;6
1830;27;3;28;2;2
1840;27;4;27;2;8
1850;27;5;27;2;6
1860;27;7;27;2;5
1870;27;5;27;2;8
1880;27;5;27;2;12
1890;27;4;27;2;11
1900;27;3;27;2;8
1910;27;5;27;2;9
1920;27;6;27;1;9
1930;27;6;27;1;8
1940;27;5;27;1;7
1950;28;7;27;1;1
1960;28;9;27;1;3
1970;28;11;26;1;7
1980;28;12;28;1;6
1990;28;15;32;2;4
2000;29;15;40;3;6
2010;33;17;45;3;7
2020;36;20;48;3;8
2030;34;16;53;3;10
2040;37;19;50;2;5
2050;42;18;47;2;19
2060;40;14;42;1;12
2070;39;10;36;1;4
2080;39;11;35;1;6
2090;39;11;32;1;2
2100;39;11;31;1;5
2110;39;12;32;1;5
2120;39;11;32;1;6
2130;40;10;33;2;16
2140;40;10;32;2;9
2150;39;11;32;2;1
2160;40;12;33;3;11
2170;39;10;33;2;8
2180;39;9;33;2;7
2190;39;10;33;2;7
2200;39;9;33;3;3
2210;40;9;34;2;3
2220;40;9;35;3;11
2230;39;11;36;2;15
2240;40;11;37;2;11
2250;40;11;36;3;14
2260;40;9;36;3;8
2270;39;8;37;3;10
2280;40;10;38;3;5
2290;40;7;38;3;10
2300;40;6;37;3;4
2310;39;7;36;2;6
2320;39;8;36;3;11
2330;39;8;36;3;11
2340;40;6;36;3;7
2350;40;6;36;2;5
2360;40;8;36;2;11
2370;39;9;36;2;6
2380;39;9;37;2;4
2390;39;10;36;2;10
2400;40;6;36;2;5
2410;40;7;36;2;10
2420;40;5;36;2;8
2430;40;6;36;2;7
2440;39;7;36;2;10
2450;39;8;36;2;8
2460;39;6;38;3;7
2470;39;3;37;2;9
2480;39;2;36;2;6
2490;39;2;35;3;2
2500;39;2;36;2;5
2510;39;2;35;2;7
2520;39;2;35;2;4
2530;39;0;36;2;8
2540;38;1;36;2;8
2550;38;1;35;2;10
2560;39;1;35;2;6
2570;39;3;35;2;4
2580;39;3;35;2;5
2590;39;3;35;2;6
2600;39;2;36;2;12
2610;39;3;35;2;5
2620;39;2;35;2;11
2630;39;1;35;2;4
2640;39;1;35;2;7
2650;39;1;35;2;8
2660;39;1;35;1;2
2670;39;2;34;2;5
2680;40;2;35;2;7
2690;40;2;34;1;5
2700;40;1;34;1;5
2710;39;1;34;2;13
2720;40;1;35;2;6
2730;40;2;35;2;11
2740;40;3;36;2;8
2750;40;3;35;2;4
2760;39;3;35;1;6
2770;40;2;35;1;6
2780;40;2;34;1;5
2790;40;1;35;1;5
2800;40;1;35;1;3
2810;40;2;35;1;5
2820;40;2;34;1;2
2830;40;1;35;1;4
2840;40;3;34;2;3
2850;39;3;35;1;4
2860;39;4;34;1;8
2870;39;3;34;1;5
2880;40;5;34;1;3
2890;39;3;34;1;7
2900;39;4;34;1;4
2910;40;1;33;1;2
2920;39;3;33;1;4
2930;40;4;34;1;4
2940;39;5;34;1;5
2950;39;5;35;1;6
2960;40;4;34;1;2
2970;40;5;34;1;2
2980;40;4;33;1;4
2990;39;3;33;0;3
3000;39;3;33;1;7
3010;38;3;34;1;5
3020;39;1;34;1;4
3030;38;2;33;1;7
3040;39;2;34;1;2
3050;39;2;35;1;5
3060;39;2;35;1;3
3070;39;1;34;1;3
3080;39;3;34;1;7
