Year;Patriot;NonPatriot;Demand;SelfSacrifice;NbHeroes
0;0;0;0;0;0
0;0;0;0;0;0
10;1;0;0;0;2
20;0;0;4;0;2
30;0;0;11;0;1
40;1;1;15;0;2
50;1;2;24;0;2
60;3;5;31;0;0
70;6;5;42;1;3
80;13;5;47;0;6
90;20;5;51;0;4
100;34;3;50;0;1
110;42;3;50;1;6
120;46;4;48;0;2
130;46;2;45;1;3
140;46;4;46;1;1
150;47;5;48;1;4
160;49;3;49;2;6
170;48;2;48;1;4
180;51;2;49;2;7
190;52;2;48;2;6
200;52;2;48;1;7
210;52;3;47;1;3
220;51;3;48;1;1
230;51;2;48;2;7
240;52;2;49;1;4
250;53;2;49;2;7
260;53;5;48;1;3
270;52;4;49;1;2
280;52;5;49;1;7
290;51;4;48;1;6
300;51;5;46;1;7
310;52;3;47;2;10
320;53;4;48;2;5
330;53;3;47;2;3
340;54;3;48;2;8
350;53;2;49;2;7
360;53;3;48;2;7
370;52;1;49;2;8
380;52;1;47;2;11
390;52;1;47;2;4
400;51;1;46;1;5
410;52;1;46;1;4
420;50;1;46;1;1
430;51;1;47;1;3
440;52;1;48;1;5
450;52;0;49;1;9
460;52;2;48;2;5
470;52;1;49;1;6
480;53;0;48;2;5
490;52;1;49;1;7
500;52;1;50;2;8
510;52;1;49;2;5
520;52;1;48;1;7
530;52;1;50;1;6
540;52;0;50;1;6
550;52;0;50;1;2
560;52;0;50;1;3
570;51;2;50;1;5
580;52;2;50;1;3
590;51;5;50;1;5
600;52;4;50;1;2
610;52;1;50;2;3
620;51;1;50;2;5
630;52;0;50;1;4
640;52;0;50;2;9
650;51;1;50;1;8
660;52;1;50;1;2
670;52;1;50;0;7
680;50;2;50;1;3
690;50;1;50;1;7
700;51;1;50;1;5
710;51;1;50;1;6
720;51;1;50;1;3
730;51;2;50;1;6
740;51;3;50;1;2
750;51;1;50;1;3
760;51;2;50;1;2
770;50;1;50;1;4
780;50;2;51;1;7
790;51;1;50;1;6
800;51;1;50;1;8
810;51;2;50;1;7
820;51;4;50;1;4
830;51;5;50;2;5
840;52;6;50;1;5
850;51;4;51;1;7
860;50;4;50;2;5
870;51;3;50;2;6
880;51;3;50;3;7
890;51;3;50;2;13
900;51;3;51;2;8
910;51;2;50;2;13
920;51;2;50;2;7
930;51;4;50;2;8
940;51;5;51;2;5
950;51;4;50;2;7
960;51;3;51;2;5
970;51;3;50;2;8
980;51;2;50;2;2
990;51;2;50;2;5
1000;51;2;50;2;7
1010;52;2;50;3;5
1020;50;1;50;3;6
1030;50;1;50;3;14
1040;51;2;50;3;13
1050;51;4;50;3;9
1060;51;3;50;4;5
1070;51;2;50;4;16
1080;51;3;51;4;10
1090;52;4;51;4;12
1100;51;5;50;3;14
1110;50;3;51;3;6
1120;51;2;50;3;11
1130;52;1;50;3;6
1140;51;0;50;3;12
1150;51;1;50;3;9
1160;51;1;50;3;6
1170;52;1;51;3;8
1180;52;1;50;3;9
1190;52;1;50;2;12
1200;52;1;50;2;11
1210;51;1;50;3;10
1220;52;0;50;3;5
1230;51;0;51;3;10
1240;51;0;50;3;7
1250;51;3;50;3;13
1260;51;2;50;3;6
1270;51;2;50;3;16
1280;52;2;50;3;10
1290;52;1;51;3;7
1300;52;1;50;3;9
1310;52;1;50;3;15
1320;52;2;50;3;5
1330;51;2;50;3;9
1340;51;1;50;3;7
1350;50;2;50;3;12
1360;51;1;51;4;6
1370;51;1;51;3;6
1380;51;2;50;3;12
1390;51;2;51;4;12
1400;51;2;51;3;5
1410;51;2;51;3;10
1420;52;1;50;4;13
1430;51;2;50;4;16
1440;52;2;51;4;19
1450;52;1;51;4;8
1460;51;1;50;3;14
1470;52;1;50;4;6
1480;51;1;51;3;8
1490;52;1;50;3;9
1500;51;1;50;3;10
1510;51;1;50;3;7
1520;51;1;50;3;8
1530;51;1;50;3;5
1540;52;1;50;3;8
1550;51;2;50;3;9
1560;52;1;50;3;10
1570;52;1;50;3;10
1580;52;1;50;3;8
1590;50;1;51;3;4
1600;51;1;50;3;10
1610;51;2;50;3;7
1620;51;2;50;3;8
1630;49;1;51;3;13
1640;50;1;51;3;9
1650;51;1;50;3;7
1660;51;1;50;3;17
1670;51;2;50;3;9
1680;51;2;50;4;8
1690;52;2;50;3;10
1700;51;2;51;3;3
1710;52;2;51;3;10
1720;52;2;50;3;12
1730;52;1;51;3;9
1740;51;2;50;3;17
1750;51;1;50;3;15
1760;51;1;50;3;14
1770;51;2;50;3;10
1780;52;2;50;2;12
1790;51;2;50;2;10
1800;51;2;50;2;5
1810;51;3;50;2;5
1820;51;2;50;2;3
1830;52;1;51;1;7
1840;51;2;51;1;5
1850;51;1;50;2;6
1860;51;2;50;1;6
1870;51;2;50;1;4
1880;51;1;51;2;4
1890;51;1;51;1;4
1900;52;2;50;2;4
1910;53;2;50;1;9
1920;52;1;50;1;6
1930;53;2;50;1;2
1940;51;1;50;1;3
1950;51;1;50;1;2
1960;51;1;50;1;1
1970;51;2;50;2;4
1980;51;4;50;2;3
1990;51;3;50;2;6
2000;52;3;50;2;7
2010;52;2;50;2;7
2020;52;2;50;3;8
2030;52;2;50;3;3
2040;52;2;50;3;13
2050;52;3;50;3;15
2060;52;2;50;3;13
2070;53;3;50;3;10
2080;52;2;51;4;6
2090;52;1;50;4;12
2100;52;3;51;4;7
2110;52;2;51;4;11
2120;52;2;51;3;12
2130;51;2;52;3;17
2140;51;2;51;3;8
2150;51;2;52;3;9
2160;50;3;52;3;14
2170;50;4;51;3;8
2180;50;4;51;3;13
2190;50;3;51;2;12
2200;51;6;50;3;12
2210;51;5;51;2;10
2220;51;3;51;2;10
2230;50;3;50;2;12
2240;52;3;51;2;6
2250;52;2;51;2;6
2260;51;3;52;2;11
2270;51;3;50;3;3
2280;51;2;51;2;6
2290;51;1;50;2;8
2300;51;1;50;2;8
2310;51;2;50;2;3
2320;51;4;50;2;4
2330;51;3;51;2;12
2340;51;2;51;2;10
2350;51;2;51;2;10
2360;52;2;50;2;5
2370;52;4;50;2;6
2380;50;4;51;2;5
2390;51;5;50;2;5
2400;53;5;51;2;5
2410;53;5;50;2;1
2420;51;6;51;2;6
2430;51;9;51;2;10
2440;51;11;50;2;9
2450;52;9;51;2;7
2460;51;10;50;2;13
2470;52;9;50;2;8
2480;52;8;51;2;6
2490;53;7;51;2;7
2500;52;6;50;2;9
2510;52;6;50;2;11
2520;53;4;50;3;13
2530;52;2;50;3;12
2540;52;1;50;2;6
2550;51;2;50;3;8
2560;51;3;50;2;4
2570;51;2;50;2;5
2580;52;2;51;2;4
2590;51;1;51;1;12
2600;51;2;50;2;3
2610;51;2;50;2;8
2620;51;2;51;2;9
2630;51;1;50;3;10
2640;50;1;50;2;11
2650;51;2;51;2;4
2660;51;2;50;3;8
2670;51;3;50;2;13
2680;51;2;50;3;4
2690;52;3;50;2;7
2700;51;2;50;2;4
2710;51;2;50;3;7
2720;51;2;50;2;9
2730;51;1;50;2;9
2740;51;1;50;2;15
2750;52;1;50;2;6
2760;51;2;50;2;6
2770;51;2;50;2;9
2780;51;2;50;2;6
2790;52;2;50;2;8
2800;51;3;51;2;5
2810;50;2;51;2;11
2820;51;2;50;2;8
2830;52;4;51;2;3
2840;52;2;50;2;4
2850;52;2;51;2;4
2860;51;4;51;2;4
2870;51;3;51;1;7
2880;51;3;50;2;10
2890;52;3;50;2;7
2900;52;7;51;2;5
2910;54;9;50;1;6
2920;53;6;50;2;5
2930;52;4;51;2;3
2940;52;11;50;2;6
2950;51;10;52;2;8
2960;51;14;51;2;7
2970;51;15;50;2;8
2980;50;14;51;2;6
2990;49;14;50;2;10
3000;49;13;51;2;4
3010;51;7;50;2;2
3020;50;5;50;3;5
3030;51;4;51;3;6
3040;51;4;52;3;11
3050;50;3;51;2;11
3060;52;3;51;2;6
3070;52;3;51;2;8
3080;51;4;50;2;7
