Year;Patriot;NonPatriot;Demand;SelfSacrifice;NbHeroes
0;0;0;0;0;0
0;0;0;0;0;0
10;0;1;3;0;3
20;0;2;18;0;1
30;1;1;28;0;2
40;2;2;36;0;1
50;4;2;36;0;2
60;6;3;39;0;0
70;12;2;44;0;1
80;25;2;47;0;1
90;37;2;50;1;2
100;42;1;51;1;5
110;47;0;50;1;2
120;50;0;49;0;3
130;50;0;49;1;7
140;51;0;50;1;3
150;51;1;50;1;4
160;50;2;50;0;3
170;50;2;50;0;5
180;50;3;50;1;5
190;50;4;50;1;6
200;50;5;50;1;6
210;50;3;50;1;9
220;51;3;50;1;3
230;50;2;50;1;8
240;50;1;50;2;9
250;50;2;50;2;7
260;51;2;50;2;2
270;49;2;50;2;6
280;49;3;50;2;6
290;50;5;50;2;7
300;51;5;50;2;3
310;51;4;51;2;4
320;51;4;51;2;5
330;52;3;51;2;11
340;52;1;51;2;6
350;52;5;50;2;3
360;51;7;50;3;9
370;52;6;51;3;3
380;51;3;51;3;14
390;50;1;50;3;11
400;52;2;50;3;11
410;53;2;50;3;15
420;54;2;50;2;8
430;54;1;50;3;5
440;53;2;50;3;9
450;52;1;50;3;4
460;52;2;50;3;13
470;53;2;50;3;10
480;53;3;50;3;11
490;52;3;50;3;17
500;52;3;50;2;7
510;52;6;51;2;9
520;52;6;52;2;7
530;52;7;50;2;8
540;50;6;50;3;7
550;52;6;51;3;5
560;51;4;50;2;7
570;50;3;51;3;4
580;48;3;50;2;8
590;50;4;50;2;10
600;49;3;50;2;11
610;50;1;51;2;4
620;51;1;50;2;7
630;51;1;50;2;4
640;52;1;50;2;1
650;51;1;50;1;0
660;51;2;50;1;6
670;50;2;50;1;3
680;50;2;50;1;8
690;50;2;50;1;7
700;51;1;50;2;13
710;51;1;50;2;9
720;51;1;50;2;6
730;51;0;50;1;9
740;50;1;50;2;3
750;50;3;50;2;5
760;51;2;50;2;6
770;50;3;50;2;3
780;51;4;50;2;9
790;52;3;51;2;5
800;51;3;50;2;3
810;52;2;50;2;6
820;51;2;50;1;4
830;50;4;50;1;2
840;51;3;50;2;2
850;51;2;50;1;5
860;51;2;50;1;11
870;51;3;50;2;8
880;52;3;50;2;8
890;52;3;50;2;7
900;52;2;51;2;8
910;52;2;50;2;11
920;53;2;50;3;10
930;52;1;50;1;6
940;53;1;51;1;6
950;52;1;51;1;9
960;52;0;50;1;3
970;52;1;50;1;1
980;51;2;50;1;5
990;51;3;50;1;4
1000;49;2;51;1;1
1010;51;2;50;1;6
1020;52;2;50;1;7
1030;52;2;50;0;1
1040;51;2;50;1;3
1050;51;1;50;1;2
1060;51;1;50;1;3
1070;51;1;50;1;6
1080;51;2;50;0;5
1090;51;1;50;1;5
1100;51;1;50;1;4
1110;52;1;50;1;2
1120;51;1;50;1;3
1130;51;3;50;1;7
1140;50;4;51;1;4
1150;51;6;50;1;4
1160;52;7;51;1;3
1170;51;7;50;1;8
1180;51;3;51;1;4
1190;51;2;51;1;7
1200;51;3;52;1;3
1210;51;1;50;1;3
1220;51;1;50;1;5
1230;52;2;51;1;3
1240;51;2;50;1;5
1250;51;4;50;1;3
1260;52;7;50;1;5
1270;51;8;50;2;7
1280;51;12;52;2;3
1290;52;10;52;2;8
1300;51;13;51;2;6
1310;51;8;51;2;4
1320;52;7;51;2;2
1330;53;6;51;2;4
1340;53;7;51;2;4
1350;53;8;52;2;3
1360;52;6;51;2;5
1370;53;6;50;2;4
1380;52;4;51;2;2
1390;52;5;50;2;9
1400;51;4;51;2;6
1410;52;4;50;2;4
1420;52;4;50;2;6
1430;53;3;50;2;9
1440;53;2;50;2;3
1450;52;2;50;2;4
1460;53;3;50;2;10
1470;53;3;51;2;5
1480;52;2;50;2;7
1490;53;1;50;2;4
1500;53;3;50;2;10
1510;53;4;51;2;6
1520;52;4;50;2;3
1530;52;4;51;2;9
1540;52;3;50;2;9
1550;52;2;50;2;7
1560;51;1;50;2;5
1570;51;1;50;2;8
1580;52;3;50;2;8
1590;51;2;50;2;10
1600;52;3;50;2;7
1610;52;2;50;2;11
1620;51;1;50;2;4
1630;52;2;50;2;6
1640;51;3;50;2;8
1650;51;4;50;1;7
1660;51;3;50;2;11
1670;50;3;50;2;8
1680;51;2;50;2;12
1690;52;2;50;2;9
1700;52;3;50;2;9
1710;51;3;50;1;4
1720;52;3;50;2;5
1730;53;3;50;2;8
1740;53;5;50;2;2
1750;54;4;50;2;6
1760;54;4;51;2;2
1770;54;4;50;2;3
1780;54;3;51;2;3
1790;54;4;50;2;2
1800;54;3;51;2;5
1810;53;3;50;2;9
1820;52;3;50;2;6
1830;52;3;50;2;13
1840;52;3;50;2;12
1850;51;3;51;2;8
1860;51;2;52;2;9
1870;51;4;50;2;6
1880;51;4;50;2;12
1890;51;5;50;2;7
1900;51;5;50;2;3
1910;52;4;50;2;2
1920;52;3;50;2;11
1930;51;2;50;2;4
1940;51;2;50;2;4
1950;51;2;50;2;6
1960;51;2;50;2;4
1970;51;2;50;2;8
1980;51;2;50;3;4
1990;51;2;50;2;7
2000;51;3;50;2;5
2010;51;2;50;2;3
2020;51;2;50;2;7
2030;50;2;50;2;4
2040;51;3;50;2;7
2050;51;5;50;2;7
2060;50;4;50;2;10
2070;50;3;50;2;9
2080;50;4;50;2;7
2090;51;4;50;2;9
2100;51;4;50;2;11
2110;50;4;50;2;7
2120;50;6;50;2;11
2130;51;3;50;2;8
2140;51;3;50;2;11
2150;50;3;50;2;7
2160;51;3;50;2;8
2170;49;3;51;2;7
2180;51;4;50;2;5
2190;51;4;50;2;5
2200;50;3;50;2;3
2210;50;3;50;2;3
2220;50;3;50;2;9
2230;50;4;50;2;3
2240;51;5;50;2;7
2250;50;4;50;2;5
2260;50;5;50;1;7
2270;51;5;50;2;5
2280;50;3;50;2;7
2290;50;3;51;3;14
2300;50;3;50;2;6
2310;50;2;50;2;8
2320;51;2;50;1;2
2330;52;2;50;1;9
2340;53;3;51;1;1
2350;51;2;50;1;5
2360;51;3;50;1;4
2370;51;2;51;1;8
2380;49;2;52;1;7
2390;50;5;50;1;2
2400;51;2;50;1;6
2410;52;1;51;1;2
2420;52;2;51;1;5
2430;52;2;50;1;2
2440;52;4;50;1;2
2450;51;5;50;1;4
2460;53;8;51;1;5
2470;52;5;51;1;6
2480;52;4;52;1;4
2490;51;3;52;1;8
2500;51;2;51;2;8
2510;52;1;50;2;8
2520;51;1;49;3;6
2530;52;3;50;3;13
2540;52;3;50;3;15
2550;54;6;51;3;6
2560;52;9;50;3;7
2570;54;7;50;3;14
2580;54;7;51;2;4
2590;56;4;50;2;9
2600;55;3;50;2;2
2610;54;2;50;2;7
2620;55;4;51;2;12
2630;54;4;51;2;5
2640;53;2;51;3;7
2650;54;2;51;3;11
2660;55;2;51;2;7
2670;56;1;51;2;6
2680;56;1;50;2;5
2690;55;1;50;2;7
2700;54;1;50;2;8
2710;55;2;51;2;9
2720;55;5;51;2;7
2730;55;3;52;2;6
2740;55;3;51;2;9
2750;55;2;50;3;7
2760;55;3;50;2;12
2770;55;3;50;2;4
2780;54;3;50;2;8
2790;54;2;50;2;8
2800;54;3;50;3;8
2810;54;2;50;3;11
2820;54;4;50;3;8
2830;55;2;50;3;9
2840;53;2;50;3;12
2850;53;2;50;3;6
2860;52;1;50;3;6
2870;53;1;50;3;7
2880;52;2;50;3;8
2890;52;2;50;3;4
2900;52;2;50;3;5
2910;53;1;50;3;11
2920;53;1;50;3;4
2930;53;2;50;3;6
2940;52;3;50;3;13
2950;52;3;50;2;11
2960;51;3;51;2;5
2970;51;2;51;2;11
2980;51;3;51;2;5
2990;50;4;50;2;9
3000;51;4;50;3;10
3010;50;4;50;3;10
3020;51;3;50;3;6
3030;50;4;50;2;8
3040;51;4;50;2;10
3050;51;4;50;2;7
3060;51;4;50;2;6
3070;51;5;50;2;5
3080;51;6;50;2;5
