Year;Patriot;NonPatriot;Demand;SelfSacrifice;NbHeroes
0;0;0;0;0;0
0;0;0;0;0;0
10;0;1;1;0;2
20;1;0;1;0;3
30;0;0;1;0;1
40;1;0;7;0;1
50;4;1;13;0;3
60;4;2;21;1;1
70;3;3;29;1;1
80;3;4;36;1;4
90;2;8;46;2;6
100;2;13;58;3;6
110;2;8;58;2;6
120;1;7;57;1;5
130;1;5;61;1;4
140;0;2;61;1;4
150;1;1;59;0;2
160;1;1;56;0;2
170;1;1;57;0;1
180;0;1;60;0;1
190;0;0;59;0;1
200;0;0;59;0;2
210;0;0;58;0;0
220;1;1;57;0;2
230;1;2;57;0;0
240;1;2;58;0;2
250;1;3;59;0;2
260;1;2;63;0;2
270;2;1;61;0;1
280;1;0;60;0;2
290;1;0;60;0;0
300;1;1;65;0;3
310;0;1;65;1;2
320;0;0;66;0;2
330;0;0;65;0;3
340;1;0;65;0;3
350;1;0;65;0;1
360;2;0;63;0;0
370;0;1;61;0;0
380;0;1;60;0;1
390;1;0;60;0;1
400;1;0;60;0;4
410;0;0;61;0;3
420;0;0;62;0;1
430;1;0;64;0;1
440;0;1;65;0;1
450;0;1;62;0;2
460;0;0;62;0;4
470;0;1;63;0;1
480;0;0;63;0;1
490;0;0;64;0;1
500;0;1;65;1;1
510;0;0;66;1;4
520;0;1;64;1;1
530;0;2;66;1;5
540;0;2;66;1;4
550;1;0;66;0;3
560;0;0;65;0;1
570;0;0;66;0;5
580;1;1;72;1;1
590;0;0;71;0;4
600;1;0;72;0;1
610;0;0;73;1;2
620;0;2;71;1;1
630;0;1;72;1;3
640;0;0;72;1;0
650;0;0;72;0;0
660;0;2;73;0;1
670;1;0;74;1;2
680;0;0;70;0;4
690;0;1;68;0;3
700;0;1;74;1;4
710;0;0;78;0;3
720;0;0;77;0;4
730;0;0;77;0;1
740;1;0;77;0;5
750;1;0;77;0;0
760;0;1;76;0;2
770;0;0;76;0;1
780;0;0;76;0;1
790;0;0;81;0;1
800;0;0;81;0;2
810;0;1;83;0;1
820;0;1;81;0;0
830;0;0;81;0;2
840;2;0;82;0;3
850;0;0;81;0;1
860;1;0;81;1;3
870;1;1;82;0;4
880;1;1;79;1;1
890;0;0;82;0;0
900;0;0;82;0;2
910;0;0;85;0;1
920;0;0;83;0;1
930;0;0;82;0;1
940;0;0;85;1;1
950;0;0;83;1;0
960;0;1;82;0;4
970;0;0;82;0;4
980;0;0;81;0;1
990;0;0;82;0;1
1000;0;0;85;0;1
1010;0;0;84;0;4
1020;0;1;86;0;1
1030;1;0;87;0;6
1040;0;0;86;0;8
1050;0;0;83;1;2
1060;1;0;87;1;0
1070;1;0;87;1;5
1080;1;0;86;0;2
1090;0;0;86;0;1
1100;1;0;85;0;1
1110;0;0;83;0;0
1120;1;0;84;0;2
1130;0;1;85;0;2
1140;0;1;85;0;5
1150;0;2;86;0;3
1160;0;1;87;0;3
1170;0;1;87;1;1
1180;0;1;87;1;6
1190;0;0;87;0;3
1200;0;0;88;0;0
1210;1;0;87;1;1
1220;0;0;84;0;4
1230;0;0;84;0;3
1240;0;0;83;0;4
1250;0;0;83;0;0
1260;0;0;82;0;1
1270;0;0;81;0;1
1280;0;0;77;0;2
1290;0;0;77;0;1
1300;0;0;79;0;4
1310;1;0;76;0;0
1320;0;0;75;1;4
1330;0;0;73;0;2
1340;0;0;77;0;2
1350;0;0;81;0;1
1360;0;0;81;0;1
1370;0;0;78;0;0
1380;1;1;82;0;1
1390;1;0;83;1;5
1400;0;0;83;1;1
1410;0;0;84;1;4
1420;0;0;84;1;2
1430;0;0;84;0;4
1440;0;0;84;0;0
1450;0;0;84;1;3
1460;0;0;85;1;3
1470;0;0;85;1;4
1480;0;0;83;0;2
1490;0;0;81;1;1
1500;0;0;82;0;3
1510;0;0;83;1;5
1520;0;0;78;0;4
1530;0;0;75;1;5
1540;0;0;75;1;3
1550;1;0;73;1;3
1560;1;0;71;1;5
1570;1;1;71;0;5
1580;1;0;68;1;4
1590;1;0;67;0;1
1600;2;0;61;0;1
1610;1;0;59;1;3
1620;1;0;56;0;2
1630;1;0;55;0;2
1640;0;1;56;0;5
1650;0;0;54;0;3
1660;1;0;53;0;2
1670;0;1;52;0;7
1680;1;1;52;0;4
1690;1;2;54;1;3
1700;1;4;58;1;5
1710;1;2;58;0;1
1720;0;1;67;0;5
1730;1;0;68;0;3
1740;1;0;68;0;2
1750;0;0;66;0;0
1760;0;0;65;0;0
1770;0;1;65;0;2
1780;0;2;71;0;2
1790;0;1;69;0;4
1800;1;1;69;0;2
1810;1;1;62;0;1
1820;1;0;57;1;1
1830;0;0;58;0;1
1840;0;1;61;0;1
1850;2;1;59;0;4
1860;1;1;67;0;1
1870;0;0;62;0;1
1880;0;1;64;0;1
1890;2;2;68;1;1
1900;1;1;67;1;4
1910;1;1;66;1;3
1920;2;0;66;0;1
1930;1;0;66;0;0
1940;2;0;64;0;2
1950;1;1;64;0;2
1960;0;1;63;1;1
1970;0;1;64;0;1
1980;1;2;61;0;1
1990;0;1;56;0;0
2000;1;0;58;1;6
2010;1;1;57;0;2
2020;1;2;60;0;2
2030;1;4;65;1;1
2040;1;5;68;0;0
2050;2;2;67;0;4
2060;1;1;67;0;2
2070;1;0;67;0;2
2080;1;0;67;0;1
2090;2;1;67;0;2
2100;1;0;63;0;1
2110;2;0;64;0;1
2120;1;1;63;0;3
2130;0;0;61;0;4
2140;0;0;59;0;3
2150;0;2;60;0;2
2160;0;1;61;0;4
2170;0;0;61;0;0
2180;0;0;61;0;2
2190;0;1;62;0;6
2200;0;0;63;0;4
2210;0;0;63;0;0
2220;1;0;64;0;1
2230;0;0;62;0;3
2240;1;0;61;0;3
2250;2;0;60;0;2
2260;0;1;61;0;0
2270;1;2;64;0;6
2280;1;2;64;0;1
2290;1;2;66;0;1
2300;0;0;67;0;0
2310;0;0;66;0;6
2320;0;0;65;0;1
2330;0;1;65;1;6
2340;0;1;71;0;1
2350;0;0;69;0;5
2360;0;0;68;0;2
2370;0;0;68;1;4
2380;0;0;66;0;2
2390;0;1;71;1;4
2400;0;0;75;0;3
2410;0;0;76;0;2
2420;0;0;71;0;2
2430;0;0;76;0;1
2440;0;0;73;0;2
2450;0;0;72;0;3
2460;0;0;69;0;2
2470;0;2;71;0;0
2480;0;0;72;0;2
2490;1;1;70;0;1
2500;2;3;66;0;3
2510;2;6;71;0;4
2520;2;6;73;0;0
2530;1;2;74;0;8
2540;1;2;74;0;2
2550;1;1;74;0;1
2560;1;1;74;0;2
2570;0;0;71;0;1
2580;0;0;73;0;1
2590;0;0;75;0;0
2600;0;0;77;0;2
2610;0;1;74;0;0
2620;0;0;74;0;0
2630;1;1;67;0;4
2640;1;1;68;0;2
2650;1;0;67;0;4
2660;1;0;52;0;1
2670;1;1;52;0;1
2680;0;1;48;0;2
2690;1;2;49;0;4
2700;1;2;56;0;1
2710;2;4;63;0;3
2720;3;3;74;0;1
2730;1;0;74;0;2
2740;0;1;76;1;6
2750;0;1;75;0;2
2760;0;0;74;0;2
2770;0;0;76;0;1
2780;1;0;76;0;0
2790;0;0;73;0;1
2800;1;1;72;1;0
2810;2;1;69;1;5
2820;1;1;70;0;1
2830;1;1;71;0;2
2840;0;2;71;0;1
2850;0;2;72;0;5
2860;0;1;73;0;3
2870;1;3;69;0;1
2880;0;4;68;1;4
2890;0;2;70;0;2
2900;1;1;72;0;1
2910;1;1;71;0;0
2920;0;2;70;0;2
2930;1;3;71;0;1
2940;0;1;71;0;1
2950;0;0;73;0;3
2960;0;0;69;0;2
2970;0;0;68;1;2
2980;0;0;66;0;2
2990;0;1;64;0;3
3000;1;0;63;0;4
3010;0;0;62;1;3
3020;0;1;62;0;0
3030;0;1;63;0;1
3040;0;0;61;0;1
3050;1;1;63;0;4
3060;0;1;62;0;1
3070;0;0;65;0;1
3080;0;1;67;0;2
