Year;Patriot;NonPatriot;Demand;SelfSacrifice;NbHeroes
0;0;0;0;0;0
0;0;0;0;0;0
10;1;0;0;0;0
20;1;0;0;0;0
30;0;0;0;0;2
40;0;0;0;0;0
50;0;0;0;0;1
60;0;1;0;0;2
70;1;0;0;0;0
80;0;0;0;0;1
90;0;0;0;0;1
100;0;0;0;0;2
110;0;0;0;0;0
120;0;0;0;0;1
130;2;0;0;0;0
140;2;0;0;0;2
150;1;1;0;0;1
160;1;0;0;0;3
170;1;0;0;0;0
180;1;1;0;0;1
190;2;0;0;0;1
200;2;1;0;0;0
210;1;1;0;0;4
220;1;1;0;0;0
230;2;1;0;0;0
240;1;1;0;0;0
250;1;1;0;0;2
260;1;1;0;0;0
270;0;3;0;0;1
280;0;3;0;0;1
290;0;2;0;0;1
300;0;2;0;0;1
310;1;2;0;0;1
320;1;2;0;0;1
330;1;3;0;0;1
340;1;1;0;0;5
350;1;1;0;0;0
360;1;1;0;0;2
370;1;1;0;0;0
380;1;2;0;0;1
390;1;1;0;0;2
400;1;1;0;0;0
410;1;1;0;0;1
420;1;1;0;0;2
430;1;0;0;0;1
440;1;1;0;0;0
450;1;1;0;0;1
460;1;1;0;0;1
470;1;1;0;0;0
480;1;1;0;0;1
490;1;0;0;0;1
500;1;0;0;0;0
510;1;0;0;0;2
520;1;0;0;0;0
530;1;0;0;0;4
540;2;1;0;0;0
550;1;1;0;0;2
560;1;1;0;0;1
570;1;1;0;0;0
580;1;1;0;0;2
590;1;1;0;0;3
600;0;0;0;0;2
610;1;0;0;0;1
620;1;0;0;0;1
630;1;0;0;0;1
640;1;0;0;0;0
650;1;1;0;0;1
660;1;0;0;0;0
670;1;0;0;0;4
680;1;1;0;0;2
690;1;1;0;0;1
700;0;2;0;0;0
710;0;1;0;0;2
720;1;1;0;0;0
730;0;1;0;0;1
740;1;1;0;0;1
750;1;2;0;0;3
760;1;1;0;0;1
770;1;2;0;0;0
780;1;2;0;0;0
790;1;1;0;0;2
800;1;1;0;0;2
810;1;1;0;0;0
820;1;1;0;0;0
830;1;1;0;0;1
840;1;2;0;0;0
850;1;1;0;0;2
860;0;1;0;0;2
870;1;1;0;0;2
880;0;1;0;0;2
890;1;1;0;0;3
900;1;1;0;0;1
910;1;1;0;0;0
920;0;1;0;0;0
930;0;2;0;0;0
940;0;1;0;0;2
950;0;1;0;0;3
960;0;1;0;0;1
970;2;1;0;0;1
980;1;1;0;0;3
990;1;1;0;0;0
1000;1;1;0;0;3
1010;0;1;0;0;0
1020;0;2;0;0;0
1030;0;2;0;0;3
1040;0;2;0;0;1
1050;0;2;0;0;0
1060;0;2;0;0;1
1070;0;2;0;0;1
1080;0;3;0;0;2
1090;0;2;0;0;1
1100;1;2;0;0;1
1110;1;2;0;0;1
1120;0;2;0;0;1
1130;0;2;0;0;1
1140;1;1;0;0;1
1150;1;2;0;0;2
1160;2;3;0;0;0
1170;2;2;0;0;0
1180;2;2;0;0;0
1190;2;2;0;0;2
1200;2;2;0;0;1
1210;2;4;0;0;2
1220;1;2;0;0;1
1230;2;2;0;0;2
1240;2;2;0;0;0
1250;1;2;0;0;1
1260;1;3;0;0;1
1270;1;2;0;0;1
1280;1;2;0;0;2
1290;1;3;0;0;2
1300;2;3;0;0;0
1310;1;2;0;0;3
1320;1;1;0;0;0
1330;1;1;0;0;2
1340;1;0;0;0;1
1350;0;0;0;0;2
1360;0;1;0;0;0
1370;0;1;0;0;0
1380;0;1;0;0;0
1390;0;1;0;0;1
1400;1;1;0;0;2
1410;1;1;0;0;2
1420;1;0;0;0;1
1430;1;1;0;0;1
1440;1;1;0;0;1
1450;0;1;0;0;3
1460;1;1;0;0;2
1470;1;1;0;0;0
1480;0;2;0;0;1
1490;1;2;0;0;2
1500;1;1;0;0;0
1510;1;1;0;0;1
1520;2;2;0;0;0
1530;1;1;0;0;2
1540;1;1;0;0;1
1550;1;1;0;0;0
1560;1;0;0;0;3
1570;0;0;0;0;0
1580;1;0;0;0;0
1590;0;0;0;0;3
1600;0;0;0;0;0
1610;1;0;0;0;3
1620;1;1;0;0;0
1630;1;1;0;0;2
1640;1;2;0;0;1
1650;0;2;0;0;2
1660;0;2;0;0;0
1670;1;2;0;0;4
1680;0;1;0;0;0
1690;1;1;0;0;2
1700;1;1;0;0;2
1710;2;1;0;0;1
1720;2;1;0;0;2
1730;2;1;0;0;1
1740;3;1;0;0;4
1750;1;1;0;0;1
1760;1;1;0;0;1
1770;1;1;0;0;2
1780;1;2;0;0;1
1790;1;1;0;0;3
1800;2;1;0;0;0
1810;2;1;0;0;1
1820;1;0;0;0;1
1830;2;1;0;0;0
1840;2;0;0;0;2
1850;1;0;0;0;1
1860;1;0;0;0;1
1870;1;0;0;0;0
1880;0;0;0;0;1
1890;0;1;0;0;1
1900;1;0;0;0;1
1910;1;0;0;0;0
1920;1;1;0;0;1
1930;1;1;0;0;0
1940;1;1;0;0;1
1950;0;1;0;0;1
1960;1;2;0;0;1
1970;1;2;0;0;3
1980;0;2;0;0;0
1990;1;2;0;0;3
2000;0;1;0;0;1
2010;1;1;0;0;2
2020;1;1;0;0;1
2030;1;1;0;1;2
2040;1;1;0;0;1
2050;1;1;0;0;2
2060;1;1;0;0;1
2070;2;1;0;0;0
2080;1;0;0;0;0
2090;1;1;0;0;2
2100;1;0;0;0;0
2110;1;0;0;0;4
2120;1;0;0;0;0
2130;1;1;0;0;2
2140;1;1;0;0;1
2150;0;1;0;0;0
2160;1;1;0;0;0
2170;1;1;0;0;1
2180;1;1;0;0;2
2190;1;1;0;0;1
2200;1;2;0;0;1
2210;1;2;0;0;0
2220;1;2;0;0;1
2230;1;1;0;0;1
2240;1;1;0;0;2
2250;1;1;0;0;1
2260;1;1;0;0;1
2270;1;1;0;0;2
2280;1;1;0;0;1
2290;2;2;0;0;1
2300;2;1;0;0;0
2310;2;1;0;0;2
2320;2;2;0;0;0
2330;1;1;0;0;2
2340;2;1;0;0;0
2350;1;1;0;0;1
2360;2;1;0;0;1
2370;2;0;0;0;0
2380;1;1;0;0;3
2390;1;0;0;0;1
2400;1;0;0;0;2
2410;1;0;0;0;1
2420;1;2;0;0;0
2430;2;1;0;0;0
2440;1;1;0;0;2
2450;1;2;0;0;1
2460;1;0;0;0;1
2470;1;0;0;0;1
2480;1;1;0;0;2
2490;1;1;0;0;2
2500;1;1;0;0;4
2510;2;1;0;0;1
2520;2;1;0;0;1
2530;2;1;0;0;0
2540;2;1;0;0;1
2550;1;1;0;0;0
2560;2;1;0;0;0
2570;2;1;0;0;2
2580;2;1;0;0;5
2590;2;1;0;0;2
2600;2;2;0;0;2
2610;2;1;0;0;2
2620;3;1;0;0;0
2630;3;1;0;0;2
2640;4;2;0;0;1
2650;4;1;0;0;3
2660;4;0;0;0;3
2670;4;0;0;0;1
2680;3;0;0;0;0
2690;4;0;0;0;3
2700;4;1;0;0;3
2710;3;0;0;0;3
2720;4;1;0;0;2
2730;3;0;0;0;2
2740;3;0;0;0;3
2750;3;0;0;0;2
2760;3;1;0;0;4
2770;3;1;0;0;0
2780;2;1;0;0;0
2790;2;1;0;0;0
2800;2;1;0;0;2
2810;2;2;0;0;2
2820;2;1;0;0;2
2830;2;1;0;0;0
2840;3;1;0;0;1
2850;3;1;0;0;1
2860;2;0;0;0;2
2870;2;0;0;0;4
2880;2;0;0;0;0
2890;2;0;0;0;0
2900;1;0;0;0;1
2910;1;0;0;0;1
2920;1;0;0;0;0
2930;1;0;0;0;0
2940;1;0;0;0;0
2950;1;1;0;0;1
2960;1;1;0;0;0
2970;0;1;0;0;0
2980;1;1;0;0;2
2990;1;1;0;0;2
3000;2;1;0;0;0
3010;2;1;0;0;2
3020;2;1;0;0;1
3030;2;1;0;0;2
3040;2;1;0;0;1
3050;2;1;0;0;3
3060;4;1;0;0;0
3070;3;1;0;0;2
3080;4;1;0;0;0
