Year;Patriot;NonPatriot;Demand;SelfSacrifice;NbHeroes
0;0;0;0;0;0
0;0;0;0;0;0
10;0;0;1;0;0
20;0;0;2;0;1
30;0;0;6;0;0
40;1;0;8;0;1
50;2;1;8;0;0
60;1;1;9;0;3
70;0;1;9;0;0
80;0;1;11;0;0
90;0;1;11;0;0
100;0;1;11;0;0
110;1;2;10;0;1
120;1;2;11;0;0
130;2;2;12;0;0
140;2;2;14;0;3
150;2;2;14;0;3
160;2;3;15;0;0
170;3;4;13;0;0
180;4;5;12;0;0
190;4;5;13;0;0
200;4;5;9;0;1
210;3;3;7;0;1
220;4;3;14;0;1
230;4;3;15;0;1
240;5;4;16;0;1
250;6;5;15;0;1
260;6;7;14;0;1
270;5;7;16;1;1
280;5;7;18;0;2
290;5;7;11;1;5
300;5;6;8;1;0
310;4;3;6;1;4
320;4;4;8;1;3
330;4;4;9;0;4
340;3;4;8;0;3
350;3;4;7;0;2
360;3;3;4;1;2
370;3;3;3;0;3
380;4;3;5;0;0
390;3;2;5;1;7
400;3;2;5;0;2
410;3;2;6;0;3
420;3;2;4;0;1
430;3;2;6;0;0
440;5;2;7;0;1
450;5;3;10;0;2
460;4;4;11;0;3
470;4;4;10;0;2
480;5;4;14;0;0
490;5;5;16;0;0
500;6;5;14;0;3
510;6;6;17;0;2
520;6;7;19;0;2
530;6;7;15;0;1
540;8;7;17;1;3
550;9;8;16;1;1
560;9;8;14;1;5
570;9;8;13;0;1
580;10;7;10;1;3
590;9;7;10;1;5
600;8;7;10;1;1
610;10;7;12;1;4
620;10;8;13;1;2
630;10;9;12;1;5
640;10;12;10;1;4
650;10;11;9;1;7
660;10;10;9;2;6
670;10;10;9;1;3
680;8;10;8;1;4
690;8;8;10;1;8
700;9;10;11;1;7
710;10;11;14;1;2
720;11;12;15;1;3
730;11;13;15;1;5
740;13;13;16;1;2
750;13;13;18;1;3
760;13;14;16;1;6
770;14;14;18;1;4
780;15;15;18;1;4
790;15;15;19;1;5
800;16;16;19;1;5
810;16;16;18;1;5
820;16;16;16;2;3
830;16;17;14;1;3
840;16;16;13;1;5
850;16;16;12;2;4
860;16;15;13;3;9
870;15;16;16;2;3
880;15;15;16;2;7
890;15;15;15;1;1
900;15;16;14;2;7
910;14;15;9;2;8
920;13;14;6;2;7
930;12;14;7;2;7
940;10;14;4;2;9
950;6;14;6;2;6
960;4;13;5;2;6
970;4;11;6;3;6
980;2;11;5;3;8
990;2;10;5;2;5
1000;3;10;6;2;7
1010;3;10;4;2;3
1020;3;9;5;2;8
1030;3;9;4;2;8
1040;4;10;5;2;5
1050;3;8;5;1;3
1060;4;8;6;2;3
1070;4;7;6;2;11
1080;4;8;8;1;6
1090;4;9;8;1;2
1100;5;9;9;1;5
1110;4;11;9;2;6
1120;6;12;8;2;3
1130;6;11;6;2;3
1140;5;11;7;2;6
1150;7;11;9;2;4
1160;7;11;11;2;6
1170;6;12;11;2;3
1180;5;13;9;2;9
1190;5;13;8;1;7
1200;6;13;12;2;3
1210;6;13;12;1;4
1220;6;13;12;1;6
1230;7;14;13;1;13
1240;9;14;15;2;4
1250;9;14;15;1;6
1260;9;14;17;1;5
1270;10;14;15;1;3
1280;10;14;18;1;6
1290;11;15;21;1;4
1300;11;15;21;1;6
1310;13;14;22;1;3
1320;13;14;22;1;4
1330;13;14;22;1;10
1340;14;14;22;2;4
1350;16;14;21;1;2
1360;15;15;22;1;10
1370;16;15;24;1;5
1380;17;16;24;1;4
1390;17;16;23;1;4
1400;16;16;24;1;1
1410;17;16;24;1;3
1420;17;17;28;1;2
1430;17;17;28;1;4
1440;16;17;27;1;5
1450;17;16;26;1;5
1460;17;16;28;1;6
1470;17;15;25;1;3
1480;17;16;25;2;4
1490;18;17;25;1;3
1500;17;17;23;2;4
1510;18;17;24;2;5
1520;16;18;26;2;2
1530;18;18;29;2;6
1540;17;18;27;2;10
1550;18;18;31;2;9
1560;18;18;35;2;10
1570;17;19;35;2;8
1580;17;19;33;2;7
1590;17;18;31;2;6
1600;18;20;33;1;5
1610;18;21;35;2;3
1620;17;21;35;1;6
1630;17;19;37;2;8
1640;17;20;38;1;5
1650;17;19;37;1;2
1660;19;20;38;1;5
1670;19;20;38;2;7
1680;19;19;39;1;4
1690;20;19;39;1;4
1700;19;19;37;1;2
1710;19;19;35;1;5
1720;20;20;36;1;1
1730;19;19;37;1;4
1740;20;20;37;1;6
1750;19;20;33;1;5
1760;21;20;28;1;4
1770;21;21;28;1;6
1780;21;21;29;1;1
1790;21;21;29;1;5
1800;20;21;28;2;9
1810;20;21;30;2;7
1820;19;21;29;1;6
1830;18;20;27;1;8
1840;19;21;28;2;3
1850;19;20;26;2;4
1860;19;20;26;2;6
1870;19;19;24;2;13
1880;19;19;26;1;3
1890;18;19;29;1;5
1900;19;19;30;1;2
1910;20;19;28;1;6
1920;19;19;28;1;3
1930;18;20;24;2;8
1940;18;20;22;2;6
1950;19;19;23;2;7
1960;18;19;24;2;8
1970;18;19;21;2;6
1980;18;19;24;2;5
1990;18;18;23;3;10
2000;18;18;21;3;8
2010;18;18;24;3;10
2020;19;18;24;3;9
2030;19;19;24;3;8
2040;19;20;23;2;8
2050;19;20;19;3;4
2060;20;20;18;3;10
2070;18;19;18;3;7
2080;17;18;21;3;10
2090;19;19;21;3;7
2100;20;18;19;4;9
2110;19;19;20;3;9
2120;18;19;21;3;8
2130;17;19;21;3;10
2140;17;19;19;3;10
2150;17;19;18;3;12
2160;17;18;21;3;8
2170;17;19;23;3;4
2180;17;18;19;3;5
2190;17;17;20;3;9
2200;17;17;20;3;9
2210;17;17;20;3;9
2220;18;17;22;3;11
2230;18;18;26;3;4
2240;18;18;25;3;8
2250;19;19;27;3;5
2260;19;19;29;2;7
2270;23;19;35;2;4
2280;27;19;35;2;6
2290;30;19;42;2;6
2300;36;20;43;2;7
2310;38;20;44;2;7
2320;39;20;39;2;5
2330;40;20;40;2;9
2340;39;20;34;2;6
2350;37;20;32;2;9
2360;35;21;32;2;8
2370;34;20;35;2;3
2380;32;21;33;2;11
2390;32;22;32;2;6
2400;31;19;30;2;6
2410;31;19;33;2;10
2420;32;19;34;2;5
2430;33;17;34;2;5
2440;34;17;33;2;13
2450;36;17;33;2;4
2460;37;17;33;2;5
2470;37;17;39;2;3
2480;40;17;38;2;8
2490;41;17;38;2;5
2500;41;17;38;1;3
2510;41;16;40;2;7
2520;41;16;37;1;8
2530;40;17;35;1;3
2540;38;20;36;1;4
2550;34;25;32;1;3
2560;30;32;30;1;3
2570;30;32;31;1;2
2580;28;37;31;1;4
2590;28;40;31;1;5
2600;28;42;29;1;8
2610;28;42;28;1;1
2620;28;40;29;1;8
2630;29;39;31;1;3
2640;29;40;34;1;3
2650;29;40;32;1;3
2660;28;40;33;1;2
2670;28;39;31;1;5
2680;29;38;32;2;9
2690;28;37;33;3;4
2700;29;37;33;3;13
2710;30;36;35;3;6
2720;30;35;32;2;10
2730;30;35;35;2;5
2740;29;35;34;3;14
2750;29;35;38;2;10
2760;29;35;36;2;10
2770;29;35;38;2;3
2780;29;36;44;1;4
2790;32;36;50;1;1
2800;31;37;47;1;3
2810;31;37;50;1;5
2820;32;39;50;1;6
2830;31;39;56;1;3
2840;32;40;63;1;5
2850;33;40;66;1;2
2860;34;40;66;1;5
2870;35;41;67;0;2
2880;37;42;65;0;4
2890;37;42;62;0;3
2900;37;41;60;0;2
2910;38;41;60;0;0
2920;38;41;57;0;2
2930;39;42;59;0;5
2940;39;42;60;0;4
2950;40;41;60;0;2
2960;40;41;63;0;1
2970;41;42;64;1;4
2980;42;42;65;0;5
2990;41;42;68;1;4
3000;42;42;70;1;2
3010;42;43;70;1;3
3020;43;43;72;1;3
3030;44;44;71;1;2
3040;44;44;71;1;4
3050;44;45;70;1;3
3060;45;44;73;1;3
3070;47;45;75;1;4
3080;49;44;73;1;5
